Player,Versus,BasedOnMinutes,scouting_period,Per90_% of Aerials Won,Per90_% of Dribblers Tackled,Per90_Aerials Lost,Per90_Aerials Won,Per90_Assists,Per90_Average Shot Distance,Per90_Ball Recoveries,Per90_Blocks,Per90_Carries,Per90_Carries into Final Third,Per90_Carries into Penalty Area,Per90_Challenges Lost,Per90_Clearances,Per90_Corner Kicks,Per90_Crosses,Per90_Crosses into Penalty Area,Per90_Dead-ball Passes,Per90_Dispossessed,Per90_Dribblers Tackled,Per90_Dribbles Challenged,Per90_Errors,Per90_Fouls Committed,Per90_Fouls Drawn,Per90_GCA (Dead-ball Pass),Per90_GCA (Defensive Action),Per90_GCA (Fouls Drawn),Per90_GCA (Live-ball Pass),Per90_GCA (Shot),Per90_GCA (Take-On),Per90_Goal-Creating Actions,Per90_Goals,Per90_Goals + Assists,Per90_Goals - xG,Per90_Goals/Shot,Per90_Goals/Shot on Target,Per90_Inswinging Corner Kicks,Per90_Interceptions,Per90_Key Passes,Per90_Live-ball Passes,Per90_Miscontrols,Per90_Non-Penalty Goals,Per90_Non-Penalty Goals - npxG,Per90_Offsides,Per90_Outswinging Corner Kicks,Per90_Own Goals,Per90_Pass Completion %,Per90_Pass Completion % (Long),Per90_Pass Completion % (Medium),Per90_Pass Completion % (Short),Per90_Passes Attempted,Per90_Passes Attempted (Long),Per90_Passes Attempted (Medium),Per90_Passes Attempted (Short),Per90_Passes Blocked,Per90_Passes Completed,Per90_Passes Completed (Long),Per90_Passes Completed (Medium),Per90_Passes Completed (Short),Per90_Passes Offside,Per90_Passes Received,Per90_Passes from Free Kicks,Per90_Passes into Final Third,Per90_Passes into Penalty Area,Per90_Penalty Kicks Attempted,Per90_Penalty Kicks Conceded,Per90_Penalty Kicks Made,Per90_Penalty Kicks Won,Per90_Progressive Carries,Per90_Progressive Carrying Distance,Per90_Progressive Passes,Per90_Progressive Passes Rec,Per90_Progressive Passing Distance,Per90_Red Cards,Per90_SCA (Dead-ball Pass),Per90_SCA (Defensive Action),Per90_SCA (Fouls Drawn),Per90_SCA (Live-ball Pass),Per90_SCA (Shot),Per90_SCA (Take-On),Per90_Second Yellow Card,Per90_Shot-Creating Actions,Per90_Shots Blocked,Per90_Shots Total,Per90_Shots from Free Kicks,Per90_Shots on Target,Per90_Shots on Target %,Per90_Straight Corner Kicks,Per90_Successful Take-On %,Per90_Successful Take-Ons,Per90_Switches,Per90_Tackled During Take-On Percentage,Per90_Tackles,Per90_Tackles (Att 3rd),Per90_Tackles (Def 3rd),Per90_Tackles (Mid 3rd),Per90_Tackles Won,Per90_Take-Ons Attempted,Per90_Through Balls,Per90_Throw-ins Taken,Per90_Times Tackled During Take-On,Per90_Tkl+Int,Per90_Total Carrying Distance,Per90_Total Passing Distance,Per90_Touches,Per90_Touches (Att 3rd),Per90_Touches (Att Pen),Per90_Touches (Def 3rd),Per90_Touches (Def Pen),Per90_Touches (Live-Ball),Per90_Touches (Mid 3rd),Per90_Yellow Cards,Per90_npxG + xAG,Per90_npxG/Shot,Per90_npxG: Non-Penalty xG,Per90_xA: Expected Assists,Per90_xAG: Exp. Assisted Goals,Per90_xG: Expected Goals
Riccardo Calafiori,Fullbacks,698,2022-2023 Europa Conference League,58.3,45.0,1.29,1.81,0.13,15.0,6.58,0.77,35.72,1.68,0.13,1.42,3.09,0.0,1.42,0.64,4.38,0.13,1.16,2.58,0.0,1.29,0.77,0.0,0.0,0.0,0.52,0.0,0.0,0.52,0.13,0.26,0.09,0.2,0.5,0.0,2.19,0.64,47.19,1.16,0.13,0.09,0.0,0.0,0.0,81.8,69.8,82.6,89.7,51.7,6.83,22.95,19.99,0.5800000000000001,42.29,4.77,18.95,17.92,0.13,38.3,0.77,4.26,1.03,0.0,0.0,0.0,0.0,1.29,126.62,4.0,1.93,250.4,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,1.29,0.39,0.64,0.0,0.26,40.0,0.0,75.0,0.39,0.13,0.0,2.71,0.64,1.03,1.03,1.81,0.52,0.0,3.61,0.0,4.9,204.5,775.96,63.7,8.77,1.16,23.98,4.38,63.7,31.85,0.26,0.09,0.05,0.04,0.09,0.06,0.04
Riccardo Calafiori,Fullbacks,707,2024-2025 Premier League,67.9,68.2,1.15,2.42,0.13,13.0,3.56,1.53,27.24,0.89,0.38,0.89,2.67,0.0,1.15,0.13,5.6,0.38,1.91,2.8,0.0,1.78,0.76,0.0,0.0,0.0,0.13,0.0,0.0,0.13,0.13,0.25,0.05,0.17,0.25,0.0,1.15,0.51,44.05,1.27,0.13,0.05,0.25,0.0,0.0,84.4,76.2,83.2,91.7,49.65,2.67,18.2,26.22,0.955,41.88,2.04,15.15,24.06,0.0,35.01,0.64,3.56,0.64,0.0,0.0,0.0,0.0,1.53,73.45,4.46,2.55,160.91,0.0,0.0,0.0,0.0,0.89,0.13,0.0,0.0,1.02,0.76,0.76,0.0,0.51,66.7,0.0,72.7,1.02,0.13,18.2,2.93,0.13,1.78,1.02,2.16,1.4,0.0,4.96,0.25,4.07,144.36,631.78,60.34,18.59,2.29,18.71,3.56,60.34,23.55,0.38,0.1,0.09,0.08,0.08,0.03,0.08
Riccardo Calafiori,Fullbacks,1935,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",69.2,66.7,0.93,2.09,0.28,16.0,5.26,1.44,39.63,1.16,0.14,0.74,2.88,0.0,0.6,0.14,4.23,0.47,1.49,2.23,0.05,1.4,0.84,0.0,0.0,0.0,0.19,0.14,0.0,0.33,0.14,0.42,0.05,0.14,0.33,0.0,1.3,0.79,57.07,1.26,0.14,0.05,0.09,0.0,0.0,87.9,66.1,91.4,92.5,61.3,5.49,25.95,27.81,0.815,53.86,3.63,23.72,25.72,0.0,47.72,0.74,3.63,0.6,0.0,0.0,0.0,0.0,1.12,124.28,4.19,1.72,267.58,0.0,0.0,0.09,0.0,1.21,0.23,0.05,0.0,1.58,0.47,0.98,0.0,0.42,42.9,0.0,67.9,0.88,0.56,28.6,2.42,0.19,1.4,0.84,1.72,1.3,0.0,3.07,0.37,3.72,232.28,906.65,72.65,11.81,1.67,27.67,6.47,72.65,33.81,0.28,0.14,0.09,0.09,0.05,0.05,0.09
Rico Lewis,Fullbacks,540,2024-2025 Champions League,33.3,75.0,0.33,0.17,0.17,17.1,5.5,0.5,52.83,2.67,0.17,0.33,0.5,0.0,0.17,0.0,7.33,1.17,1.0,1.33,0.17,0.0,1.17,0.0,0.0,0.0,0.33,0.0,0.0,0.33,0.0,0.17,-0.1,0.0,0.0,0.0,0.5,2.17,70.0,1.33,0.0,-0.1,0.33,0.0,0.0,92.7,76.9,95.7,95.3,77.33,2.17,27.17,45.67,1.25,71.67,1.67,26.0,43.5,0.0,62.83,0.83,7.17,2.0,0.0,0.0,0.0,0.0,3.0,163.33,9.67,5.0,213.5,0.0,0.0,0.0,0.17,4.17,0.0,0.0,0.0,4.33,0.0,1.0,0.0,0.67,66.7,0.0,50.0,0.17,0.0,50.0,1.33,0.5,0.5,0.33,0.67,0.33,0.67,6.5,0.17,1.83,289.83,1031.17,84.17,33.33,3.67,7.17,1.17,84.17,44.17,0.0,0.5,0.09,0.1,0.35,0.4,0.1
Rico Lewis,Fullbacks,809,2023-2024 Premier League,0.0,42.9,0.67,0.0,0.0,15.5,4.67,0.78,42.27,2.23,0.56,0.45,0.67,0.0,0.11,0.0,4.78,1.34,0.33,0.78,0.0,0.78,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.16,0.4,0.5,0.0,0.45,1.45,58.41,0.22,0.22,0.16,0.0,0.0,0.0,91.2,60.0,93.5,96.6,63.19,2.23,18.91,39.05,0.945,57.63,1.34,17.69,37.71,0.0,54.07,1.0,3.23,1.0,0.0,0.0,0.0,0.0,2.34,107.24,3.67,5.12,125.38,0.0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,1.67,0.11,0.56,0.0,0.45,80.0,0.0,44.4,0.45,0.0,44.4,1.11,0.22,0.45,0.45,0.78,1.0,0.11,3.78,0.45,1.56,195.57,789.86,68.97,24.47,3.34,13.24,0.89,68.97,31.93,0.11,0.2,0.13,0.07,0.13,0.12,0.07
Rico Lewis,Fullbacks,903,2022-2023 Premier League,0.0,54.5,0.6,0.0,0.0,21.1,4.29,0.8,50.93,2.39,0.3,0.5,1.3,0.0,0.5,0.3,4.09,1.3,0.6,1.1,0.1,1.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,0.6,1.2,63.09,0.7,0.0,-0.02,0.0,0.0,0.0,91.4,82.6,92.7,94.5,67.28,2.29,21.83,39.87,0.65,61.5,1.89,20.23,37.67,0.1,59.1,0.7,3.79,1.0,0.0,0.0,0.0,0.0,2.19,138.54,4.78,2.59,147.11,0.0,0.1,0.0,0.1,2.39,0.1,0.0,0.0,2.69,0.4,0.5,0.0,0.2,40.0,0.0,57.1,0.8,0.0,21.4,1.59,0.2,0.9,0.5,0.9,1.4,0.1,3.09,0.3,2.19,254.65,874.98,73.95,19.83,1.2,13.26,2.59,73.95,41.46,0.1,0.17,0.04,0.02,0.16,0.15,0.02
Rico Lewis,Fullbacks,1383,2024-2025 Premier League,29.4,66.7,0.78,0.33,0.13,17.1,4.56,1.3,38.13,1.69,0.52,0.33,2.02,0.0,0.13,0.0,5.4,1.04,0.65,0.98,0.07,0.65,1.56,0.0,0.0,0.0,0.13,0.0,0.0,0.13,0.07,0.2,-0.01,0.11,0.5,0.0,0.72,0.46,51.41,1.11,0.07,-0.01,0.0,0.0,0.0,91.9,74.2,93.9,94.4,56.81,2.02,19.07,33.97,0.945,52.19,1.5,17.9,32.08,0.0,46.66,1.11,4.3,0.78,0.0,0.0,0.0,0.0,2.02,104.19,4.88,3.71,136.4,0.07,0.0,0.0,0.07,1.63,0.0,0.0,0.07,1.69,0.26,0.59,0.0,0.13,22.2,0.0,42.9,0.39,0.0,57.1,1.63,0.26,0.72,0.65,0.98,0.91,0.2,4.3,0.52,2.34,193.08,745.12,65.01,21.28,2.67,11.78,2.41,65.01,32.47,0.33,0.1,0.13,0.08,0.05,0.02,0.08
Rico Lewis,Fullbacks,2458,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",28.6,65.5,0.55,0.22,0.11,17.0,4.61,1.14,43.32,2.05,0.51,0.37,1.43,0.0,0.15,0.0,6.08,1.1,0.7,1.06,0.07,0.51,1.72,0.0,0.0,0.0,0.15,0.0,0.0,0.15,0.07,0.18,0.0,0.11,0.25,0.0,0.55,1.03,58.95,1.03,0.07,0.0,0.07,0.0,0.0,92.2,72.4,94.4,95.4,65.03,2.12,21.49,39.14,1.1,59.94,1.54,20.28,37.35,0.0,53.79,1.14,4.69,1.17,0.0,0.0,0.0,0.0,2.45,122.37,5.82,4.54,154.63,0.04,0.0,0.0,0.11,2.2,0.0,0.0,0.04,2.31,0.22,0.7,0.0,0.29,42.1,0.0,47.6,0.37,0.0,42.9,1.54,0.33,0.62,0.59,0.95,0.77,0.29,4.94,0.33,2.09,222.29,848.85,72.42,25.37,3.04,11.57,1.87,72.42,36.07,0.18,0.2,0.11,0.08,0.14,0.12,0.08
Rob Holding,Center Backs,270,2019-2020 Europa League,87.5,33.3,0.33,2.33,0.0,8.4,3.0,1.33,52.67,0.0,0.0,0.67,2.33,0.0,0.0,0.0,0.33,0.33,0.33,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27,0.0,0.0,0.0,0.67,0.0,73.33,0.0,0.0,-0.27,0.0,0.0,0.0,91.0,69.0,95.6,94.5,74.0,9.67,37.67,24.33,0.0,67.33,6.67,36.0,23.0,0.33,67.67,0.33,2.67,0.0,0.0,0.0,0.0,0.0,0.0,135.33,3.0,0.0,427.67,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.67,1.33,1.0,0.0,0.33,33.3,0.0,,0.0,0.33,,0.33,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,1.0,248.0,1258.0,80.67,2.67,1.67,38.33,9.0,80.67,39.67,0.33,0.27,0.27,0.27,0.0,0.0,0.27
Rob Holding,Center Backs,405,2020-2021 Europa League,73.3,100.0,0.89,2.44,0.0,12.1,5.78,0.89,40.89,0.0,0.0,0.0,2.89,0.0,0.22,0.0,0.89,0.22,0.22,0.22,0.0,1.56,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,0.0,0.0,0.89,0.22,53.11,0.44,0.0,-0.09,0.0,0.0,0.0,86.9,54.8,96.9,92.5,54.22,9.33,28.22,14.89,0.555,47.11,5.11,27.33,13.78,0.22,45.11,0.89,4.44,0.22,0.0,0.0,0.0,0.0,0.0,92.89,1.56,0.22,349.33,0.0,0.0,0.0,0.0,0.44,0.0,0.22,0.0,0.67,0.44,1.33,0.0,0.22,16.7,0.0,100.0,0.44,0.22,0.0,1.56,0.22,0.89,0.44,0.67,0.44,0.0,0.0,0.0,2.44,176.0,948.0,63.11,2.67,1.56,31.78,8.0,63.11,28.67,0.0,0.09,0.06,0.09,0.0,0.0,0.09
Rob Holding,Center Backs,419,2018-2019 Europa League,66.7,100.0,1.5,3.01,0.0,6.7,4.73,1.07,45.11,0.21,0.0,0.0,3.01,0.0,0.0,0.0,1.72,0.0,0.43,0.43,0.21,1.07,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,,0.0,0.43,0.21,69.16,0.43,0.0,-0.02,0.0,0.0,0.0,92.7,84.6,96.4,92.1,71.1,8.38,35.66,24.49,0.215,65.94,7.09,34.37,22.55,0.21,60.57,1.29,2.58,0.0,0.0,0.0,0.0,0.0,0.21,122.22,3.22,0.0,438.19,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.43,0.64,0.21,0.0,0.0,0.0,0.0,100.0,0.21,1.5,0.0,0.86,0.0,0.86,0.0,0.64,0.21,0.0,0.43,0.0,1.29,201.48,1268.81,78.83,1.72,0.64,31.79,6.87,78.83,45.54,0.64,0.02,0.11,0.02,0.0,0.0,0.02
Rob Holding,Center Backs,566,2022-2023 Premier League,56.4,50.0,2.7,3.5,0.0,12.8,6.36,0.95,50.72,0.16,0.16,0.48,4.29,0.0,0.0,0.0,1.59,0.0,0.48,0.95,0.16,0.8,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.11,0.2,0.5,0.0,0.48,0.0,68.37,0.48,0.16,0.11,0.0,0.0,0.0,86.4,66.7,92.3,92.8,70.28,10.97,32.92,24.17,0.32,60.74,7.31,30.37,22.42,0.32,53.9,1.27,3.66,0.16,0.0,0.16,0.0,0.0,0.48,140.09,3.82,0.32,429.49,0.0,0.0,0.0,0.0,0.64,0.16,0.16,0.0,0.95,0.8,0.8,0.0,0.32,40.0,0.0,100.0,0.16,0.32,0.0,1.27,0.0,0.64,0.64,0.8,0.16,0.16,0.32,0.0,1.75,233.11,1191.63,79.35,2.39,1.11,38.16,9.22,79.35,38.96,0.0,0.05,0.07,0.05,0.02,0.0,0.05
Rob Holding,Center Backs,581,2019-2020 Premier League,53.3,33.3,2.17,2.48,0.0,6.3,3.41,1.55,45.23,0.31,0.0,0.31,6.97,0.0,0.0,0.0,1.39,0.31,0.15,0.46,0.15,0.62,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,,0.0,0.77,0.0,53.13,0.62,0.0,-0.03,0.0,0.0,0.0,86.7,61.7,94.1,91.3,54.84,9.29,28.66,16.11,0.385,47.56,5.73,26.95,14.72,0.31,48.02,1.24,2.01,0.31,0.0,0.0,0.0,0.0,0.46,109.52,2.48,0.15,313.68,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.31,0.93,0.31,0.0,0.0,0.0,0.0,50.0,0.31,0.93,50.0,0.62,0.0,0.46,0.15,0.31,0.62,0.0,0.15,0.31,1.39,204.48,954.84,68.16,1.55,0.93,37.49,11.31,68.16,29.28,0.15,0.03,0.11,0.03,0.02,0.0,0.03
Rob Holding,Center Backs,596,2017-2018 Europa League,58.3,57.1,1.51,2.11,0.0,5.3,7.7,0.91,57.84,0.91,0.15,0.45,2.57,0.0,0.0,0.0,2.57,0.0,0.6,1.06,0.0,1.81,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,-0.05,0.25,1.0,0.0,1.81,0.3,76.11,0.91,0.15,-0.05,0.0,0.0,0.0,90.0,75.4,94.5,93.1,78.83,9.82,40.92,26.28,0.3,70.97,7.4,38.66,24.46,0.15,63.88,2.11,5.74,0.0,0.0,0.0,0.0,0.0,1.06,159.31,6.95,0.3,488.2,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.76,0.45,0.6,0.0,0.15,25.0,0.0,66.7,0.3,1.51,33.3,1.66,0.15,1.06,0.45,0.91,0.45,0.0,0.45,0.15,3.47,284.8,1385.49,88.04,3.93,1.36,27.63,4.83,88.04,56.78,0.15,0.26,0.31,0.2,0.09,0.06,0.2
Rob Holding,Center Backs,613,2022-2023 Europa League,65.6,75.0,1.62,3.08,0.0,7.1,6.61,1.03,52.56,0.15,0.0,0.15,2.94,0.0,0.0,0.0,0.59,0.15,0.44,0.59,0.15,0.73,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.09,0.5,1.0,0.0,0.88,0.44,67.1,0.73,0.15,0.09,0.0,0.0,0.0,88.7,72.1,94.1,93.0,67.68,9.98,37.15,18.79,0.295,60.05,7.19,34.94,17.47,0.0,54.32,0.15,4.99,0.0,0.0,0.0,0.0,0.0,0.59,135.37,4.85,0.0,427.1,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.29,0.59,0.29,0.0,0.15,50.0,0.0,0.0,0.0,0.59,100.0,0.88,0.0,0.0,0.88,0.59,0.29,0.15,0.15,0.29,1.76,242.1,1236.36,76.05,1.32,0.73,30.54,7.19,76.05,44.34,0.15,0.09,0.2,0.06,0.01,0.03,0.06
Rob Holding,Center Backs,807,2018-2019 Premier League,70.0,25.0,1.0,2.34,0.0,20.1,6.02,1.0,50.52,0.56,0.0,0.67,4.46,0.0,0.11,0.0,1.67,0.22,0.22,0.89,0.0,0.67,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,,0.0,1.34,0.22,67.25,0.45,0.0,-0.01,0.0,0.0,0.0,87.4,68.8,91.1,90.2,68.92,8.59,31.34,27.21,0.22,60.22,5.91,28.55,24.54,0.0,57.1,1.34,2.01,0.22,0.0,0.11,0.0,0.0,0.45,132.49,3.23,0.22,395.58,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.33,0.78,0.22,0.0,0.0,0.0,0.0,60.0,0.33,1.34,40.0,1.23,0.0,1.0,0.22,0.78,0.56,0.0,0.33,0.22,2.57,238.66,1110.33,79.18,2.23,0.45,40.71,8.14,79.18,36.47,0.11,0.03,0.06,0.01,0.01,0.02,0.01
Rob Holding,Center Backs,822,2017-2018 Premier League,57.4,33.3,2.19,2.96,0.0,10.0,7.34,1.75,49.27,1.42,0.0,0.88,4.38,0.0,0.0,0.0,1.86,0.66,0.44,1.31,0.22,0.99,0.55,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.0,-0.01,0.0,,0.0,2.3,0.22,64.93,0.77,0.0,-0.01,0.0,0.0,0.0,84.5,63.7,91.9,86.3,67.01,9.96,32.3,22.34,0.605,56.61,6.35,29.67,19.27,0.22,51.9,1.09,3.61,0.0,0.0,0.0,0.0,0.0,0.66,141.57,5.15,0.22,362.85,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.55,1.09,0.11,0.0,0.0,0.0,0.0,62.5,0.55,1.2,37.5,2.08,0.11,1.42,0.55,1.53,0.88,0.11,0.77,0.33,4.38,233.21,1080.77,78.94,3.94,0.44,34.71,7.12,78.94,40.62,0.33,0.02,0.11,0.01,0.01,0.0,0.01
Rob Holding,Center Backs,845,2021-2022 Premier League,56.0,83.3,2.34,2.98,0.0,8.4,5.22,2.45,35.25,0.11,0.0,0.11,4.47,0.0,0.0,0.0,1.6,0.32,0.53,0.64,0.11,0.96,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.06,0.25,1.0,0.0,1.07,0.0,49.85,0.43,0.11,0.06,0.0,0.0,0.0,87.0,52.7,92.3,91.9,51.44,5.86,27.8,17.04,0.425,44.73,3.09,25.67,15.66,0.0,39.2,0.75,3.2,0.0,0.0,0.0,0.0,0.0,0.43,70.4,2.45,0.0,270.11,0.11,0.0,0.0,0.0,0.32,0.0,0.0,0.11,0.32,1.92,0.43,0.0,0.11,25.0,0.0,0.0,0.0,0.21,100.0,1.38,0.11,1.17,0.11,0.96,0.11,0.0,0.75,0.11,2.45,122.49,837.16,62.52,1.6,0.75,31.85,8.95,62.52,29.29,0.43,0.04,0.09,0.04,0.0,0.0,0.04
Rob Holding,Center Backs,2558,2020-2021 Premier League,54.2,48.6,2.11,2.5,0.04,12.8,4.86,1.3,47.5,0.35,0.0,0.63,4.22,0.0,0.07,0.0,1.3,0.21,0.6,1.23,0.0,0.88,0.18,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.0,0.04,-0.04,0.0,0.0,0.0,0.84,0.14,62.56,0.42,0.0,-0.04,0.07,0.0,0.04,86.8,64.7,92.2,92.2,64.0,9.96,34.8,17.94,0.3,55.52,6.44,32.09,16.54,0.14,52.28,0.91,4.33,0.21,0.0,0.0,0.0,0.0,0.35,136.23,4.01,0.04,360.6,0.0,0.0,0.04,0.0,0.46,0.0,0.0,0.0,0.49,0.95,0.49,0.0,0.07,14.3,0.0,72.7,0.28,0.49,27.3,1.51,0.07,0.99,0.46,0.7,0.39,0.0,0.39,0.11,2.36,226.37,1113.14,73.64,2.39,0.77,36.98,9.96,73.64,34.48,0.07,0.04,0.07,0.04,0.01,0.01,0.04
Rodri,Center Backs,390,2022 World Cup,76.2,100.0,1.15,3.69,0.0,36.2,8.08,0.69,119.08,2.54,0.0,0.0,2.08,0.0,0.46,0.23,2.54,0.0,0.46,0.46,0.0,1.15,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.69,0.92,156.46,0.0,0.0,0.0,0.0,0.0,0.0,93.2,73.5,95.6,95.6,159.0,15.69,100.38,41.54,0.23,148.15,11.54,96.0,39.69,0.0,137.77,1.85,10.62,0.46,0.0,0.0,0.0,0.0,3.0,433.38,8.54,0.69,772.85,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,2.08,0.46,0.23,0.0,0.0,0.0,0.0,,0.0,0.69,,1.15,0.23,0.69,0.23,0.46,0.0,0.0,0.69,0.0,1.85,575.31,2916.0,164.08,8.08,0.69,36.46,6.46,164.08,119.54,0.0,0.05,0.02,0.0,0.05,0.05,0.0
Rodrigo Gomes,Fullbacks,416,2021-2022 Europa League,20.0,50.0,2.6,0.65,0.0,20.4,5.41,1.51,35.7,1.95,1.08,0.43,1.08,0.0,1.73,0.22,0.65,1.08,0.43,0.87,0.0,0.65,0.87,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.0,0.0,-0.09,0.0,0.0,0.0,0.65,0.65,37.0,3.25,0.0,-0.09,0.0,0.0,0.0,70.1,50.0,74.0,79.6,37.64,2.6,10.82,20.12,1.405,26.39,1.3,8.0,16.01,0.0,35.05,0.0,0.65,0.43,0.0,0.0,0.0,0.0,3.68,112.5,1.3,6.71,69.01,0.0,0.0,0.0,0.0,1.3,0.22,0.0,0.0,1.51,0.0,1.51,0.0,0.43,28.6,0.0,18.2,0.43,0.0,81.8,0.87,0.0,0.22,0.65,0.43,2.38,0.0,0.65,1.95,1.51,224.35,366.71,51.27,18.39,2.6,11.25,1.51,51.27,22.5,0.0,0.17,0.06,0.09,0.09,0.09,0.09
Rodrigo Gomes,Fullbacks,530,2024-2025 Premier League,25.0,46.7,2.04,0.68,0.0,15.9,3.06,1.36,23.26,1.7,1.02,1.36,2.04,0.17,3.06,0.51,2.89,1.02,1.19,2.55,0.17,0.17,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.1,0.25,0.5,0.0,0.68,1.19,31.08,1.87,0.17,0.1,0.0,0.17,0.0,65.5,25.0,68.1,77.6,33.96,3.4,11.72,16.64,1.19,22.25,0.85,7.98,12.91,0.0,27.34,0.17,1.36,1.87,0.0,0.0,0.0,0.0,2.72,96.11,3.4,8.66,114.79,0.0,0.0,0.0,0.0,1.53,0.17,0.17,0.0,1.87,0.17,0.68,0.0,0.34,50.0,0.0,30.0,0.51,0.0,50.0,2.72,0.0,1.7,1.02,1.7,1.7,0.17,2.55,0.85,3.4,162.17,330.45,45.34,18.68,2.89,10.36,3.23,45.34,16.64,0.0,0.17,0.09,0.07,0.08,0.1,0.07
Rodrigo Gomes,Fullbacks,530,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",25.0,46.7,2.04,0.68,0.0,15.9,3.06,1.36,23.26,1.7,1.02,1.36,2.04,0.17,3.06,0.51,2.89,1.02,1.19,2.55,0.17,0.17,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.1,0.25,0.5,0.0,0.68,1.19,31.08,1.87,0.17,0.1,0.0,0.17,0.0,65.5,25.0,68.1,77.6,33.96,3.4,11.72,16.64,1.19,22.25,0.85,7.98,12.91,0.0,27.34,0.17,1.36,1.87,0.0,0.0,0.0,0.0,2.72,96.11,3.4,8.66,114.79,0.0,0.0,0.0,0.0,1.53,0.17,0.17,0.0,1.87,0.17,0.68,0.0,0.34,50.0,0.0,30.0,0.51,0.0,50.0,2.72,0.0,1.7,1.02,1.7,1.7,0.17,2.55,0.85,3.4,162.17,330.45,45.34,18.68,2.89,10.36,3.23,45.34,16.64,0.0,0.17,0.09,0.07,0.08,0.1,0.07
Ronnie Edwards,Center Backs,2826,vs. Center Backs,36.2,66.7,1.4,0.8,0.0,,5.38,1.11,36.91,0.22,0.06,0.64,4.14,0.0,0.0,0.0,1.82,0.1,1.27,1.91,0.0,0.45,0.22,0.0,0.0,0.0,0.03,0.0,0.0,0.03,0.0,0.0,0.0,,,0.0,1.47,0.0,52.39,0.38,0.0,0.0,0.0,0.0,0.0,87.9,70.0,93.0,92.6,54.2,9.65,26.53,17.13,0.37,47.64,6.75,24.68,15.86,0.0,41.27,0.99,1.56,0.03,0.0,0.0,0.0,0.0,0.57,126.85,1.85,0.03,363.22,0.0,0.0,0.0,0.03,0.22,0.0,0.0,0.0,0.25,0.67,0.0,0.0,0.0,,0.0,75.0,0.29,0.35,25.0,1.97,0.03,1.21,0.73,1.11,0.38,0.03,0.83,0.1,3.44,221.43,956.47,64.46,0.64,0.0,39.78,10.29,64.46,24.43,0.19,0.0,,0.0,0.01,0.0,0.0
