Player,Versus,BasedOnMinutes,scouting_period,Per90_Average Pass Length,Per90_Avg. Distance of Def. Actions,Per90_Avg. Length of Goal Kicks,Per90_Clean Sheet Percentage,Per90_Clean Sheets,Per90_Corner Kick Goals Against,Per90_Crosses Faced,Per90_Crosses Stopped,Per90_Crosses Stopped %,Per90_Def. Actions Outside Pen. Area,Per90_Draws,Per90_Free Kick Goals Against,Per90_Goal Kicks,Per90_Goals Against,Per90_Launch %,Per90_Launch% (Goal Kicks),Per90_Losses,Per90_Own Goals Scored Against Goalkeeper,Per90_PSxG-GA,Per90_PSxG/SoT,Per90_Pass Completion Percentage (Launched),Per90_Passes Attempted (GK),Per90_Passes Attempted (Launched),Per90_Passes Completed (Launched),Per90_Penalty Kicks Allowed,Per90_Penalty Kicks Attempted,Per90_Penalty Kicks Missed,Per90_Penalty Kicks Saved,Per90_Post-Shot Expected Goals,Per90_Save Percentage,Per90_Save% (Penalty Kicks),Per90_Saves,Per90_Shots on Target Against,Per90_Throws Attempted,Per90_Wins,Percentile_Average Pass Length,Percentile_Avg. Distance of Def. Actions,Percentile_Avg. Length of Goal Kicks,Percentile_Clean Sheet Percentage,Percentile_Clean Sheets,Percentile_Corner Kick Goals Against,Percentile_Crosses Faced,Percentile_Crosses Stopped,Percentile_Crosses Stopped %,Percentile_Def. Actions Outside Pen. Area,Percentile_Draws,Percentile_Free Kick Goals Against,Percentile_Goal Kicks,Percentile_Goals Against,Percentile_Launch %,Percentile_Launch% (Goal Kicks),Percentile_Losses,Percentile_Own Goals Scored Against Goalkeeper,Percentile_PSxG-GA,Percentile_PSxG/SoT,Percentile_Pass Completion Percentage (Launched),Percentile_Passes Attempted (GK),Percentile_Passes Attempted (Launched),Percentile_Passes Completed (Launched),Percentile_Penalty Kicks Allowed,Percentile_Penalty Kicks Attempted,Percentile_Penalty Kicks Missed,Percentile_Penalty Kicks Saved,Percentile_Post-Shot Expected Goals,Percentile_Save Percentage,Percentile_Save% (Penalty Kicks),Percentile_Saves,Percentile_Shots on Target Against,Percentile_Throws Attempted,Percentile_Wins
Nick Pope,Goalkeepers,450,2023-2024 Champions League,32.4,12.7,52.1,20.0,0.2,0.0,14.6,1.2,8.2,1.2,0.4,0.0,9.0,1.0,32.1,73.3,0.4,0.0,0.94,0.3,36.7,16.8,12.0,4.4,0.2,0.2,0.0,0.0,1.94,86.7,0.0,5.0,6.0,5.6,0.2,63.0,44.0,96.0,54.0,55.0,83.0,83.0,86.0,78.0,71.0,91.0,58.0,94.0,82.0,67.0,96.0,51.0,64.0,99.0,44.0,31.0,1.0,65.0,47.0,32.0,63.0,46.0,44.0,22.0,99.0,44.0,94.0,86.0,91.0,29.0
Nick Pope,Goalkeepers,1345,2023-2024 Premier League,28.6,19.0,43.8,35.7,0.33,0.13,9.57,0.6,6.3,1.87,0.13,0.07,6.36,1.07,21.1,56.8,0.27,0.0,0.04,0.3,34.7,20.34,7.9,2.74,0.0,0.0,0.0,0.0,1.12,71.9,,2.81,3.88,5.89,0.6,39.0,92.0,45.0,92.0,89.0,83.0,14.0,23.0,38.0,83.0,11.0,2.0,52.0,86.0,23.0,45.0,27.0,86.0,70.0,56.0,48.0,5.0,17.0,17.0,92.0,6.0,45.0,41.0,80.0,70.0,,27.0,23.0,95.0,86.0
Nick Pope,Goalkeepers,1350,2024-2025 Premier League,31.7,14.9,42.8,20.0,0.2,0.07,14.53,1.4,9.6,2.07,0.33,0.0,7.47,1.4,28.6,52.7,0.33,0.07,0.11,0.3,24.8,21.93,10.2,2.53,0.0,0.0,0.0,0.0,1.44,71.2,,3.53,4.87,6.67,0.33,56.0,61.0,35.0,39.0,44.0,80.0,69.0,80.0,76.0,91.0,67.0,63.0,80.0,50.0,39.0,31.0,56.0,24.0,61.0,37.0,13.0,13.0,31.0,17.0,83.0,11.0,50.0,37.0,50.0,69.0,,69.0,65.0,98.0,43.0
Nick Pope,Goalkeepers,1440,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",32.1,14.5,43.9,18.8,0.19,0.06,14.56,1.5,10.3,1.94,0.31,0.0,7.63,1.44,29.9,54.1,0.31,0.06,0.08,0.3,25.7,21.94,10.69,2.75,0.0,0.0,0.0,0.0,1.46,70.5,,3.5,4.88,6.44,0.38,43.0,66.0,55.0,30.0,30.0,91.0,65.0,94.0,94.0,92.0,69.0,70.0,89.0,45.0,40.0,51.0,39.0,24.0,68.0,67.0,5.0,6.0,28.0,13.0,96.0,1.0,40.0,27.0,36.0,52.0,,82.0,74.0,99.0,52.0
Nick Pope,Goalkeepers,2880,2020-2021 Premier League,46.3,18.1,58.9,34.4,0.34,0.13,16.34,1.0,6.1,2.28,0.28,0.0,7.84,1.16,67.1,84.9,0.41,0.03,0.13,0.25,36.3,22.63,21.84,7.94,0.09,0.09,0.0,0.0,1.26,77.2,0.0,3.53,4.66,4.25,0.31,98.0,94.0,94.0,79.0,79.0,54.0,87.0,94.0,81.0,94.0,67.0,71.0,79.0,75.0,98.0,90.0,63.0,63.0,98.0,35.0,40.0,37.0,94.0,98.0,63.0,13.0,38.0,27.0,40.0,87.0,27.0,87.0,71.0,33.0,40.0
Nick Pope,Goalkeepers,3115,2017-2018 Premier League,52.1,12.5,66.7,35.3,0.35,0.09,17.34,1.65,9.5,1.1,0.32,0.0,8.58,1.01,77.8,94.6,0.32,0.03,0.25,0.27,35.2,26.58,28.81,10.14,0.09,0.14,0.03,0.03,1.23,78.4,25.0,3.26,4.28,3.41,0.35,98.0,24.0,91.0,76.0,76.0,83.0,94.0,98.0,98.0,61.0,72.0,72.0,61.0,76.0,98.0,87.0,31.0,50.0,87.0,15.0,35.0,83.0,98.0,94.0,39.0,69.0,98.0,54.0,57.0,94.0,56.0,80.0,61.0,54.0,65.0
Nick Pope,Goalkeepers,3240,2021-2022 Premier League,46.2,17.4,61.2,25.0,0.25,0.17,16.81,1.28,7.6,2.22,0.39,0.03,7.86,1.31,69.2,91.2,0.42,0.03,-0.05,0.25,39.5,22.03,22.42,8.86,0.14,0.14,0.0,0.0,1.23,74.5,0.0,3.31,4.58,4.08,0.19,94.0,90.0,98.0,52.0,52.0,48.0,90.0,87.0,83.0,94.0,83.0,37.0,75.0,63.0,98.0,94.0,60.0,58.0,48.0,23.0,67.0,13.0,94.0,90.0,37.0,52.0,37.0,37.0,56.0,83.0,37.0,63.0,60.0,29.0,25.0
Nick Pope,Goalkeepers,3261,2022-2023 Premier League,33.0,18.2,50.7,38.9,0.39,0.22,11.34,0.94,8.3,2.04,0.36,0.0,5.71,0.88,33.1,68.6,0.14,0.03,0.02,0.24,32.6,18.77,10.16,3.31,0.06,0.14,0.03,0.06,0.86,74.6,50.0,2.35,3.26,6.4,0.52,57.0,95.0,91.0,91.0,91.0,34.0,20.0,55.0,91.0,91.0,95.0,75.0,27.0,98.0,48.0,88.0,2.0,73.0,70.0,7.0,48.0,2.0,30.0,38.0,73.0,55.0,84.0,84.0,95.0,86.0,89.0,20.0,9.0,98.0,84.0
Nick Pope,Goalkeepers,3420,2019-2020 Premier League,47.1,14.9,63.7,39.5,0.39,0.18,16.39,1.37,8.3,1.26,0.24,0.0,8.0,1.32,67.6,89.8,0.37,0.03,-0.09,0.25,30.2,23.24,22.89,6.92,0.11,0.13,0.0,0.03,1.2,72.5,20.0,3.08,4.39,4.74,0.39,95.0,52.0,95.0,91.0,91.0,38.0,84.0,98.0,98.0,77.0,45.0,77.0,77.0,59.0,91.0,88.0,48.0,66.0,41.0,21.0,27.0,48.0,91.0,77.0,41.0,59.0,45.0,57.0,66.0,73.0,61.0,63.0,45.0,52.0,61.0
Odisseas Vlachodimos,Goalkeepers,180,2019-2020 Europa League,32.4,4.5,27.8,0.0,0.0,0.5,6.0,0.0,0.0,0.0,0.5,0.0,6.0,2.5,32.4,16.7,0.5,0.5,0.05,0.25,50.0,18.5,7.0,3.5,0.0,0.0,0.0,0.0,2.05,68.8,,6.0,8.0,4.0,0.0,27.0,1.0,5.0,17.0,17.0,9.0,1.0,13.0,13.0,5.0,85.0,57.0,13.0,6.0,29.0,3.0,65.0,2.0,51.0,32.0,87.0,11.0,6.0,13.0,73.0,24.0,46.0,44.0,11.0,50.0,,99.0,98.0,45.0,11.0
Odisseas Vlachodimos,Goalkeepers,360,2020-2021 Europa League,30.2,18.8,38.3,50.0,0.5,0.0,11.5,0.75,6.5,2.0,0.25,0.0,7.0,1.25,21.0,35.7,0.0,0.25,-0.13,0.24,22.2,20.25,6.75,1.5,0.0,0.0,0.0,0.0,0.88,66.7,,2.75,3.75,6.75,0.75,22.0,77.0,39.0,88.0,88.0,74.0,38.0,82.0,88.0,86.0,69.0,56.0,46.0,61.0,10.0,23.0,6.0,6.0,43.0,17.0,6.0,19.0,10.0,4.0,74.0,20.0,47.0,44.0,85.0,49.0,,54.0,39.0,92.0,88.0
Odisseas Vlachodimos,Goalkeepers,450,2023-2024 Premier League,29.6,10.3,44.3,20.0,0.2,0.4,18.4,0.6,3.3,0.4,0.0,0.0,8.8,2.4,25.4,61.4,0.8,0.0,-0.82,0.31,46.7,26.0,12.0,5.6,0.2,0.2,0.0,0.0,1.58,50.0,0.0,2.0,4.4,4.2,0.2,42.0,11.0,52.0,48.0,50.0,8.0,95.0,20.0,8.0,11.0,2.0,64.0,89.0,11.0,42.0,70.0,98.0,86.0,5.0,70.0,98.0,33.0,52.0,70.0,14.0,75.0,45.0,41.0,33.0,2.0,41.0,11.0,45.0,36.0,16.0
Odisseas Vlachodimos,Goalkeepers,540,2018-2019 Champions League,38.2,18.4,42.2,16.7,0.17,0.5,7.83,0.17,2.1,1.17,0.17,0.0,5.33,1.83,50.3,56.3,0.5,0.0,0.42,0.4,43.6,25.17,15.67,6.83,0.0,0.0,0.0,0.0,2.25,68.6,,4.0,5.83,3.17,0.33,67.0,92.0,27.0,41.0,41.0,6.0,9.0,19.0,29.0,82.0,46.0,63.0,6.0,32.0,71.0,29.0,71.0,56.0,86.0,94.0,65.0,45.0,65.0,71.0,78.0,22.0,47.0,42.0,12.0,29.0,,74.0,76.0,9.0,41.0
Odisseas Vlachodimos,Goalkeepers,540,2019-2020 Champions League,28.6,14.7,34.4,16.7,0.17,0.17,15.5,0.33,2.2,1.67,0.17,0.0,9.5,1.83,22.3,31.6,0.5,0.17,-0.07,0.31,34.0,21.67,7.83,2.67,0.17,0.17,0.0,0.0,1.6,64.3,0.0,3.0,4.67,5.83,0.33,23.0,57.0,28.0,41.0,41.0,24.0,67.0,21.0,20.0,87.0,46.0,51.0,71.0,41.0,21.0,21.0,60.0,12.0,35.0,34.0,28.0,28.0,18.0,18.0,39.0,52.0,45.0,44.0,62.0,38.0,44.0,45.0,41.0,82.0,45.0
Odisseas Vlachodimos,Goalkeepers,570,2018-2019 Europa League,36.2,10.0,45.4,33.3,0.33,0.17,13.0,0.33,2.6,0.33,0.17,0.0,9.33,1.0,37.7,57.1,0.33,0.0,-0.03,0.26,39.5,21.67,13.5,5.33,0.17,0.17,0.0,0.0,0.97,73.7,0.0,2.17,3.17,5.83,0.5,47.0,8.0,31.0,61.0,61.0,43.0,48.0,49.0,52.0,16.0,46.0,58.0,72.0,82.0,37.0,28.0,37.0,64.0,51.0,32.0,59.0,25.0,38.0,42.0,27.0,67.0,49.0,44.0,78.0,72.0,44.0,28.0,22.0,86.0,72.0
Odisseas Vlachodimos,Goalkeepers,900,2021-2022 Champions League,36.8,13.6,39.9,50.0,0.5,0.2,15.2,0.4,2.6,0.5,0.4,0.1,9.2,1.7,41.9,45.7,0.3,0.1,0.38,0.37,35.3,26.5,15.3,5.4,0.0,0.1,0.0,0.1,1.98,67.3,100.0,3.5,5.2,5.0,0.3,84.0,44.0,66.0,93.0,94.0,41.0,79.0,40.0,29.0,38.0,85.0,14.0,81.0,44.0,81.0,61.0,26.0,19.0,86.0,78.0,38.0,56.0,76.0,79.0,76.0,44.0,48.0,89.0,24.0,51.0,76.0,68.0,70.0,71.0,45.0
Odisseas Vlachodimos,Goalkeepers,900,2022-2023 Champions League,33.5,14.8,36.7,20.0,0.2,0.1,14.0,0.6,4.3,1.1,0.3,0.0,6.4,1.3,33.7,40.6,0.1,0.0,-0.09,0.32,30.1,19.9,9.3,2.8,0.3,0.3,0.0,0.0,1.21,67.7,0.0,1.8,3.1,4.2,0.6,76.0,53.0,50.0,40.0,40.0,62.0,67.0,50.0,34.0,60.0,64.0,53.0,55.0,52.0,69.0,53.0,17.0,58.0,29.0,65.0,24.0,10.0,45.0,34.0,17.0,73.0,47.0,38.0,71.0,31.0,38.0,8.0,17.0,38.0,84.0
Odisseas Vlachodimos,Goalkeepers,1620,2020-2021 Primeira Liga,30.2,15.6,32.8,38.9,0.39,0.22,9.17,0.39,4.2,1.11,0.17,0.0,5.56,0.89,25.9,29.0,0.17,0.06,0.18,0.26,38.3,22.33,7.39,2.83,0.06,0.11,0.0,0.06,1.02,76.6,50.0,2.67,3.56,5.83,0.67,2.0,60.0,2.0,79.0,79.0,21.0,2.0,25.0,58.0,37.0,17.0,69.0,6.0,83.0,2.0,2.0,13.0,37.0,75.0,31.0,65.0,21.0,2.0,2.0,90.0,21.0,37.0,79.0,83.0,85.0,90.0,52.0,29.0,90.0,87.0
Odisseas Vlachodimos,Goalkeepers,2837,2021-2022 Primeira Liga,27.9,14.2,29.3,31.3,0.31,0.19,11.13,0.34,3.1,0.88,0.16,0.03,6.47,0.94,19.2,20.8,0.19,0.03,0.12,0.31,35.9,24.69,6.09,2.19,0.03,0.06,0.0,0.03,1.03,72.1,50.0,2.31,3.25,5.38,0.66,2.0,41.0,6.0,74.0,74.0,20.0,13.0,9.0,15.0,39.0,13.0,31.0,9.0,87.0,2.0,2.0,11.0,41.0,76.0,78.0,41.0,46.0,2.0,2.0,83.0,15.0,41.0,67.0,83.0,57.0,87.0,13.0,9.0,80.0,91.0
Odisseas Vlachodimos,Goalkeepers,2970,2019-2020 Primeira Liga,30.7,17.2,36.6,48.5,0.48,0.12,11.85,0.21,1.8,1.58,0.15,0.0,6.45,0.79,26.0,36.6,0.15,0.06,0.2,0.28,35.3,22.97,8.33,2.94,0.09,0.09,0.0,0.0,0.93,77.0,0.0,2.3,3.03,4.58,0.7,5.0,88.0,9.0,95.0,95.0,68.0,20.0,16.0,14.0,95.0,23.0,77.0,9.0,95.0,9.0,9.0,5.0,36.0,88.0,45.0,41.0,48.0,5.0,2.0,59.0,23.0,38.0,29.0,88.0,91.0,29.0,27.0,13.0,63.0,95.0
Odisseas Vlachodimos,Goalkeepers,3054,2018-2019 Primeira Liga,34.2,14.1,44.9,45.5,0.44,0.06,10.76,0.24,2.2,0.83,0.09,0.06,6.28,0.88,34.5,55.9,0.09,0.09,0.28,0.28,42.7,20.42,10.55,4.51,0.12,0.15,0.0,0.03,1.09,77.8,20.0,2.62,3.45,4.51,0.83,8.0,81.0,2.0,89.0,89.0,82.0,2.0,5.0,18.0,69.0,15.0,27.0,11.0,92.0,8.0,2.0,2.0,21.0,92.0,35.0,85.0,24.0,2.0,5.0,56.0,47.0,42.0,76.0,89.0,81.0,84.0,27.0,15.0,76.0,98.0
Odisseas Vlachodimos,Goalkeepers,3057,2022-2023 Primeira Liga,28.1,14.9,30.4,60.6,0.59,0.06,9.6,0.59,6.1,0.85,0.09,0.0,5.09,0.59,22.3,25.4,0.09,0.03,0.0,0.26,40.9,18.78,5.48,2.24,0.06,0.06,0.0,0.0,0.6,73.5,0.0,1.56,2.12,4.24,0.82,6.0,72.0,6.0,98.0,98.0,83.0,6.0,17.0,50.0,28.0,17.0,65.0,6.0,98.0,6.0,6.0,2.0,54.0,28.0,22.0,80.0,9.0,2.0,6.0,83.0,6.0,26.0,31.0,98.0,46.0,31.0,9.0,2.0,35.0,98.0
Remi Matthews,Goalkeepers,1620,vs. Goalkeepers,50.7,13.8,68.5,11.1,0.11,0.11,16.22,0.33,2.1,1.0,0.06,0.0,8.44,1.89,77.9,98.7,0.72,0.0,-0.09,0.28,43.5,23.11,26.33,11.44,0.11,0.22,0.0,0.11,1.8,69.2,50.0,3.78,5.78,2.17,0.22,87.0,67.0,97.0,8.0,8.0,67.0,69.0,16.0,14.0,71.0,3.0,79.0,31.0,6.0,87.0,94.0,99.0,73.0,45.0,51.0,97.0,29.0,90.0,94.0,29.0,91.0,42.0,94.0,3.0,45.0,77.0,94.0,99.0,13.0,24.0
Robert Sánchez,Goalkeepers,1433,2023-2024 Premier League,28.1,15.8,33.7,20.0,0.19,0.19,12.69,1.19,9.4,1.7,0.25,0.0,5.72,1.57,21.3,40.7,0.44,0.0,-0.07,0.28,41.5,32.41,9.23,3.83,0.13,0.19,0.0,0.06,1.52,70.5,33.3,3.27,4.9,5.46,0.31,33.0,59.0,14.0,48.0,39.0,58.0,36.0,70.0,80.0,77.0,73.0,64.0,42.0,61.0,27.0,23.0,61.0,86.0,45.0,44.0,86.0,55.0,23.0,45.0,45.0,70.0,45.0,92.0,45.0,61.0,84.0,58.0,61.0,77.0,39.0
Robert Sánchez,Goalkeepers,1710,2024-2025 Premier League,31.1,15.4,36.7,21.1,0.21,0.05,10.05,1.42,14.1,2.21,0.37,0.0,2.42,1.21,28.8,41.3,0.16,0.0,0.08,0.24,23.6,37.68,11.84,2.79,0.21,0.26,0.0,0.05,1.29,78.2,20.0,3.32,4.58,6.11,0.47,48.0,70.0,20.0,48.0,52.0,83.0,9.0,83.0,94.0,98.0,76.0,63.0,6.0,72.0,43.0,20.0,17.0,70.0,50.0,7.0,2.0,91.0,43.0,20.0,13.0,87.0,50.0,87.0,80.0,91.0,65.0,65.0,54.0,94.0,65.0
Robert Sánchez,Goalkeepers,1710,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",31.1,15.4,36.7,21.1,0.21,0.05,10.05,1.42,14.1,2.21,0.37,0.0,2.42,1.21,28.8,41.3,0.16,0.0,0.08,0.24,23.6,37.68,11.84,2.79,0.21,0.26,0.0,0.05,1.29,78.2,20.0,3.32,4.58,6.11,0.47,36.0,77.0,21.0,38.0,38.0,94.0,8.0,91.0,99.0,96.0,86.0,70.0,1.0,70.0,35.0,25.0,11.0,84.0,70.0,7.0,1.0,91.0,43.0,14.0,9.0,93.0,40.0,77.0,55.0,96.0,65.0,73.0,62.0,98.0,74.0
Robert Sánchez,Goalkeepers,2070,2022-2023 Premier League,28.9,12.3,35.1,26.1,0.26,0.17,9.96,0.74,7.4,0.57,0.22,0.0,5.7,1.3,24.2,37.4,0.3,0.13,-0.12,0.25,29.3,28.04,8.91,2.61,0.22,0.26,0.0,0.04,1.05,66.2,16.7,2.0,3.22,4.48,0.48,20.0,16.0,29.0,52.0,52.0,48.0,9.0,38.0,66.0,13.0,52.0,75.0,23.0,63.0,20.0,23.0,27.0,16.0,45.0,16.0,23.0,59.0,23.0,9.0,9.0,95.0,39.0,80.0,88.0,45.0,55.0,5.0,5.0,38.0,73.0
Robert Sánchez,Goalkeepers,2430,2020-2021 Premier League,33.6,14.5,41.1,37.0,0.37,0.19,12.59,0.81,6.5,1.07,0.37,0.0,6.56,1.0,34.7,50.8,0.37,0.04,-0.1,0.24,36.7,34.26,15.22,5.59,0.07,0.11,0.04,0.0,0.86,72.5,0.0,2.41,3.37,4.37,0.26,56.0,63.0,54.0,87.0,87.0,37.0,33.0,83.0,90.0,75.0,90.0,71.0,33.0,83.0,48.0,42.0,52.0,48.0,37.0,23.0,44.0,98.0,63.0,67.0,83.0,37.0,90.0,27.0,90.0,63.0,27.0,33.0,17.0,40.0,17.0
Robert Sánchez,Goalkeepers,3329,2021-2022 Premier League,33.0,12.9,48.9,30.6,0.3,0.14,13.98,1.62,11.6,0.97,0.41,0.03,6.33,1.14,31.9,64.5,0.27,0.0,-0.01,0.28,28.2,34.74,15.17,4.27,0.08,0.11,0.03,0.0,1.11,72.3,0.0,2.68,3.81,5.03,0.32,33.0,29.0,63.0,63.0,60.0,56.0,40.0,98.0,98.0,33.0,87.0,46.0,17.0,71.0,33.0,60.0,17.0,88.0,77.0,58.0,13.0,90.0,63.0,44.0,63.0,37.0,77.0,37.0,75.0,65.0,37.0,37.0,25.0,75.0,52.0
Robin Olsen,Goalkeepers,180,2023-2024 Europa Conference League,25.2,12.7,30.1,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.5,2.5,15.5,15.4,0.5,0.0,-1.05,0.24,46.7,42.0,7.5,3.5,0.5,0.5,0.0,0.0,1.45,50.0,0.0,1.5,4.0,6.0,0.5,4.0,33.0,21.0,14.0,14.0,79.0,5.0,3.0,3.0,4.0,21.0,55.0,52.0,11.0,6.0,6.0,63.0,59.0,3.0,27.0,89.0,96.0,11.0,42.0,7.0,90.0,48.0,45.0,44.0,5.0,46.0,9.0,44.0,90.0,67.0
Robin Olsen,Goalkeepers,390,2021 UEFA Euro 2020,43.5,15.8,60.2,50.0,0.5,0.0,21.5,0.25,1.2,1.25,0.25,0.0,9.5,1.0,53.1,84.2,0.25,0.0,0.28,0.34,18.7,20.25,18.75,3.5,0.0,0.0,0.0,0.0,1.28,73.3,,2.75,3.75,2.5,0.5,90.0,77.0,94.0,85.0,85.0,73.0,98.0,33.0,23.0,69.0,56.0,52.0,79.0,75.0,77.0,94.0,29.0,69.0,77.0,63.0,2.0,23.0,90.0,19.0,67.0,23.0,46.0,38.0,60.0,71.0,,54.0,44.0,6.0,75.0
Robin Olsen,Goalkeepers,450,2018 World Cup,47.3,12.6,63.2,60.0,0.6,0.2,22.8,0.4,1.8,0.4,0.0,0.2,10.2,0.8,63.2,84.3,0.4,0.0,-0.2,0.21,33.0,19.0,20.6,6.8,0.0,0.0,0.0,0.0,0.6,73.3,,2.2,3.0,2.8,0.6,82.0,47.0,92.0,95.0,95.0,40.0,98.0,39.0,27.0,40.0,23.0,13.0,89.0,79.0,79.0,69.0,44.0,66.0,31.0,24.0,31.0,45.0,85.0,69.0,73.0,23.0,45.0,45.0,92.0,73.0,,37.0,24.0,31.0,87.0
Robin Olsen,Goalkeepers,540,2017-2018 Europa League,38.8,14.1,61.9,66.7,0.67,0.33,9.0,0.5,5.6,1.0,0.33,0.0,6.83,1.0,46.4,82.9,0.33,0.0,-0.2,0.21,45.9,23.0,16.33,7.5,0.0,0.17,0.17,0.0,0.8,73.9,,2.83,3.83,4.67,0.33,51.0,73.0,95.0,99.0,99.0,19.0,7.0,38.0,56.0,70.0,68.0,58.0,23.0,77.0,48.0,67.0,42.0,58.0,24.0,10.0,88.0,54.0,45.0,72.0,68.0,71.0,99.0,46.0,95.0,62.0,,43.0,32.0,65.0,48.0
Robin Olsen,Goalkeepers,570,2018-2019 Champions League,33.9,11.7,48.6,33.3,0.33,0.17,14.83,0.67,4.5,0.5,0.0,0.17,9.33,1.5,34.5,62.5,0.5,0.0,0.52,0.29,33.7,27.5,15.33,5.17,0.17,0.17,0.0,0.0,2.02,78.9,0.0,4.83,6.33,7.5,0.5,40.0,31.0,60.0,64.0,64.0,41.0,76.0,73.0,68.0,36.0,12.0,13.0,82.0,45.0,37.0,50.0,71.0,56.0,94.0,47.0,19.0,68.0,59.0,45.0,37.0,51.0,47.0,42.0,24.0,88.0,42.0,87.0,81.0,96.0,69.0
Robin Olsen,Goalkeepers,630,2020-2021 Premier League,35.6,12.3,42.9,28.6,0.29,0.0,12.57,0.57,4.5,0.57,0.43,0.0,7.29,1.29,42.6,58.8,0.29,0.0,0.07,0.29,38.7,21.14,13.29,5.14,0.14,0.14,0.0,0.0,1.36,73.3,0.0,3.0,4.29,3.29,0.29,67.0,25.0,60.0,42.0,42.0,94.0,29.0,37.0,46.0,27.0,98.0,71.0,60.0,48.0,60.0,60.0,27.0,88.0,79.0,92.0,69.0,29.0,56.0,60.0,44.0,42.0,38.0,27.0,21.0,67.0,27.0,60.0,60.0,2.0,29.0
Robin Olsen,Goalkeepers,990,2021-2022 Championship,32.9,15.0,41.4,9.1,0.09,0.0,11.09,0.36,3.3,0.91,0.18,0.0,7.18,1.55,31.2,46.8,0.45,0.0,-0.39,0.27,27.5,27.36,11.91,3.27,0.09,0.09,0.0,0.0,1.15,63.6,0.0,2.45,4.0,6.36,0.36,19.0,57.0,28.0,9.0,9.0,94.0,11.0,15.0,26.0,39.0,23.0,58.0,32.0,22.0,14.0,26.0,70.0,80.0,7.0,34.0,26.0,57.0,14.0,11.0,34.0,51.0,47.0,33.0,53.0,24.0,33.0,39.0,59.0,91.0,55.0
Robin Olsen,Goalkeepers,1524,2019-2020 Serie A,40.2,10.1,42.4,25.0,0.24,0.06,17.3,0.47,2.7,0.3,0.3,0.0,9.39,1.42,49.7,52.2,0.24,0.12,0.04,0.22,35.4,19.37,14.53,5.14,0.24,0.18,0.0,0.0,1.37,77.5,0.0,3.96,5.26,3.66,0.47,95.0,6.0,82.0,58.0,50.0,79.0,85.0,40.0,23.0,8.0,85.0,79.0,73.0,47.0,89.0,79.0,27.0,5.0,69.0,13.0,27.0,11.0,82.0,69.0,27.0,27.0,35.0,24.0,53.0,81.0,24.0,76.0,66.0,18.0,66.0
Robin Olsen,Goalkeepers,2430,2018-2019 Serie A,33.4,14.5,45.1,14.8,0.15,0.19,15.3,0.37,2.4,0.93,0.3,0.0,7.93,1.56,32.8,51.4,0.26,0.04,-0.15,0.26,43.8,24.15,12.0,5.26,0.15,0.22,0.07,0.0,1.37,69.8,0.0,3.15,4.67,5.89,0.44,42.0,82.0,55.0,5.0,5.0,35.0,45.0,38.0,32.0,78.0,58.0,72.0,42.0,22.0,28.0,38.0,35.0,35.0,18.0,43.0,62.0,75.0,38.0,58.0,38.0,77.0,98.0,30.0,38.0,25.0,30.0,65.0,68.0,78.0,62.0
Sam Johnstone,Goalkeepers,630,2024-2025 Premier League,36.6,13.4,43.2,0.0,0.0,0.71,14.86,1.14,7.7,1.57,0.14,0.0,3.57,2.43,45.6,56.0,0.86,0.14,-0.43,0.29,40.3,36.0,18.43,7.43,0.29,0.29,0.0,0.0,1.86,61.5,0.0,3.29,5.57,4.0,0.0,84.0,41.0,34.0,4.0,4.0,2.0,73.0,66.0,73.0,70.0,14.0,63.0,23.0,2.0,88.0,45.0,95.0,7.0,5.0,25.0,73.0,84.0,91.0,95.0,4.0,95.0,50.0,38.0,20.0,13.0,38.0,63.0,77.0,32.0,4.0
Sam Johnstone,Goalkeepers,810,2022-2023 Premier League,31.8,15.4,42.8,33.3,0.33,0.44,11.56,0.22,1.9,1.22,0.33,0.0,5.11,1.11,31.8,54.3,0.22,0.11,0.11,0.24,30.3,25.89,11.0,3.33,0.22,0.22,0.0,0.0,1.11,76.5,0.0,2.78,3.78,4.56,0.44,41.0,55.0,48.0,79.0,79.0,5.0,23.0,2.0,2.0,55.0,88.0,75.0,16.0,88.0,41.0,48.0,13.0,27.0,84.0,7.0,27.0,45.0,38.0,43.0,5.0,84.0,39.0,25.0,73.0,91.0,25.0,41.0,23.0,45.0,66.0
Sam Johnstone,Goalkeepers,990,"Last 365 Days Men's Big 5 Leagues, UCL, UEL",40.2,13.3,52.5,9.1,0.09,0.55,16.27,1.0,6.1,1.27,0.27,0.0,5.18,2.0,54.0,73.7,0.64,0.09,-0.42,0.29,34.2,31.82,21.0,7.18,0.18,0.18,0.0,0.0,1.49,60.8,0.0,2.73,4.64,3.27,0.09,91.0,45.0,85.0,5.0,6.0,1.0,86.0,72.0,50.0,72.0,58.0,70.0,35.0,9.0,91.0,91.0,92.0,11.0,2.0,53.0,40.0,64.0,94.0,91.0,18.0,68.0,40.0,27.0,31.0,4.0,27.0,36.0,65.0,13.0,1.0
