Player,age,player_market_value_euro,season_start_year
Lorenzo Avogadri,18,75000.0,2019
Luca Gemello,19,75000.0,2019
Lucas Felippe,20,75000.0,2019
Ludovico Gelmi,19,75000.0,2019
Marco Meneghetti,19,75000.0,2019
Marco Molla,18,75000.0,2019
Matteo Cardinali,19,75000.0,2019
Matteo Soncin,19,75000.0,2019
Mattia Compagnon,18,75000.0,2019
Mattia Felici,19,75000.0,2019
Mihael Onișa,20,75000.0,2019
Sebastian Breza,22,75000.0,2019
Abdoulaye Traoré,20,50000.0,2019
Alessandro Berardi,29,50000.0,2019
Christian Pierobon,18,50000.0,2019
Edoardo Corvi,19,50000.0,2019
Eric Lirussi,19,50000.0,2019
Francesco Mazzolo,18,50000.0,2019
Gianmarco Chironi,22,50000.0,2019
Jorge Silva,21,50000.0,2019
Krisztofer Horváth,18,50000.0,2019
Luka Dumancic,21,50000.0,2019
Marco Ballarini,19,50000.0,2019
Mattia Sandri,19,50000.0,2019
Paolo Cannistrà,19,50000.0,2019
Patricio Goglino,19,50000.0,2019
Redi Kasa,18,50000.0,2019
Augustas Dubickas,19,25000.0,2019
Diego Abbrandini,18,25000.0,2019
Emanuele Torrasi,21,25000.0,2019
Michele Laraspata,19,25000.0,2019
Niccolò Chiorra,19,25000.0,2019
Nicolò Radaelli,19,25000.0,2019
Patrick Enrici,19,25000.0,2019
Răzvan Sava,18,25000.0,2019
Alessandro Matri,35,,2019
Antonio Pio Daniele,17,,2019
Federico Zanchetta,18,,2019
Jakub Iskra,17,,2019
Samuele Oltremarini,17,,2019
Silvio Colella,18,,2019
Vito Mattia Radicchio,17,,2019
Romelu Lukaku,28,100000000.0,2020
Lautaro Martínez,23,80000000.0,2020
Matthijs de Ligt,21,75000000.0,2020
Sergej Milinković-Savić,26,70000000.0,2020
Nicolò Barella,24,65000000.0,2020
Achraf Hakimi,22,60000000.0,2020
Alessandro Bastoni,22,60000000.0,2020
Federico Chiesa,23,60000000.0,2020
Gianluigi Donnarumma,22,60000000.0,2020
Milan Škriniar,26,60000000.0,2020
Franck Kessié,24,55000000.0,2020
Paulo Dybala,27,50000000.0,2020
Piotr Zieliński,27,50000000.0,2020
Stefan de Vrij,29,50000000.0,2020
Theo Hernández,23,50000000.0,2020
Victor Osimhen,22,50000000.0,2020
Kalidou Koulibaly,30,48000000.0,2020
Lorenzo Insigne,30,48000000.0,2020
Álvaro Morata,28,45000000.0,2020
Cristiano Ronaldo,36,45000000.0,2020
Fabián Ruiz,25,45000000.0,2020
Hirving Lozano,25,45000000.0,2020
Luis Alberto,28,45000000.0,2020
Arthur Melo,24,40000000.0,2020
Christian Eriksen,29,40000000.0,2020
Dejan Kulusevski,21,40000000.0,2020
Dušan Vlahović,21,40000000.0,2020
Lorenzo Pellegrini,25,40000000.0,2020
Marcelo Brozović,28,40000000.0,2020
Nicolò Zaniolo,21,40000000.0,2020
Ciro Immobile,31,38000000.0,2020
Ismaël Bennacer,23,38000000.0,2020
Rodrigo De Paul,27,38000000.0,2020
Andrea Belotti,27,35000000.0,2020
Domenico Berardi,26,35000000.0,2020
Hakan Çalhanoğlu,27,35000000.0,2020
Manuel Locatelli,23,35000000.0,2020
Robin Gosens,26,35000000.0,2020
Rodrigo Bentancur,24,35000000.0,2020
Duván Zapata,30,33000000.0,2020
Jordan Veretout,28,33000000.0,2020
Ante Rebić,27,32000000.0,2020
Adrien Rabiot,26,30000000.0,2020
Cristian Romero,23,30000000.0,2020
Gianluca Mancini,25,30000000.0,2020
Joaquín Correa,26,30000000.0,2020
Lucas Paquetá,23,30000000.0,2020
Luis Muriel,30,30000000.0,2020
Matteo Politano,27,30000000.0,2020
Ruslan Malinovskyi,28,30000000.0,2020
Fikayo Tomori,23,28000000.0,2020
Merih Demiral,23,28000000.0,2020
Sandro Tonali,21,27000000.0,2020
Leonardo Spinazzola,28,26000000.0,2020
Alessio Romagnoli,26,25000000.0,2020
Davide Calabria,24,25000000.0,2020
Marash Kumbulla,21,25000000.0,2020
Nikola Milenković,23,25000000.0,2020
Rafael Leão,22,25000000.0,2020
Remo Freuler,29,25000000.0,2020
Roger Ibañez,22,25000000.0,2020
Weston McKennie,22,25000000.0,2020
Wojciech Szczesny,31,25000000.0,2020
Giovanni Di Lorenzo,27,24000000.0,2020
Konstantinos Manolas,30,23000000.0,2020
Mario Pasalic,26,23000000.0,2020
Marten de Roon,30,23000000.0,2020
Berat Djimsiti,28,22000000.0,2020
Nahitan Nández,25,22000000.0,2020
Manuel Lazzari,27,21000000.0,2020
Alessio Cragno,27,20000000.0,2020
Alex Meret,24,20000000.0,2020
Alex Sandro,30,20000000.0,2020
Danilo,29,20000000.0,2020
Gaetano Castrovilli,24,20000000.0,2020
Hamed Junior Traoré,21,20000000.0,2020
Jérémie Boga,24,20000000.0,2020
Juan Musso,27,20000000.0,2020
Matteo Pessina,24,20000000.0,2020
Musa Barrow,22,20000000.0,2020
Takehiro Tomiyasu,22,20000000.0,2020
Tiemoué Bakayoko,26,20000000.0,2020
Alexis Saelemaekers,22,18000000.0,2020
Amad Diallo,18,18000000.0,2020
Bryan Cristante,26,18000000.0,2020
Hans Hateboer,27,18000000.0,2020
João Pedro,29,18000000.0,2020
Luiz Felipe,24,18000000.0,2020
Eljif Elmas,21,17000000.0,2020
Pierluigi Gollini,26,17000000.0,2020
Bartlomiej Dragowski,23,16000000.0,2020
Diego Demme,29,16000000.0,2020
Juan Cuadrado,33,16000000.0,2020
Aleksey Miranchuk,25,15000000.0,2020
Álex Berenguer,25,15000000.0,2020
Andrea Petagna,26,15000000.0,2020
Brahim Díaz,21,15000000.0,2020
Federico Bernardeschi,27,15000000.0,2020
Giacomo Raspadori,21,15000000.0,2020
Gianluca Scamacca,22,15000000.0,2020
Gonzalo Villar,23,15000000.0,2020
Henrikh Mkhitaryan,32,15000000.0,2020
Mattia Zaccagni,26,15000000.0,2020
Rafael Tolói,30,15000000.0,2020
Răzvan Marin,25,15000000.0,2020
Riccardo Orsolini,24,15000000.0,2020
Roberto Gagliardini,27,15000000.0,2020
Sofyan Amrabat,24,15000000.0,2020
Aaron Ramsey,30,14000000.0,2020
Amadou Diawara,23,14000000.0,2020
Amir Rrahmani,27,14000000.0,2020
Antonín Barák,26,14000000.0,2020
Borja Mayoral,24,14000000.0,2020
Emil Audero,24,14000000.0,2020
Justin Kluivert,22,14000000.0,2020
Rolando Mandragora,24,14000000.0,2020
Thomas Strakosha,26,14000000.0,2020
Elseid Hysaj,27,13000000.0,2020
Joakim Maehle,24,13000000.0,2020
Mikkel Damsgaard,20,13000000.0,2020
Stefano Sensi,25,13000000.0,2020
Andrea Pinamonti,22,12000000.0,2020
Chris Smalling,31,12000000.0,2020
Gian Marco Ferrari,29,12000000.0,2020
Mattias Svanberg,22,12000000.0,2020
Rick Karsdorp,26,12000000.0,2020
Giovanni Simeone,25,11000000.0,2020
Jakub Jankto,25,11000000.0,2020
Adam Marusic,28,10000000.0,2020
Alfred Duncan,28,10000000.0,2020
Armando Izzo,29,10000000.0,2020
Bremer,24,10000000.0,2020
Dennis Man,22,10000000.0,2020
Diogo Dalot,22,10000000.0,2020
Federico Dimarco,23,10000000.0,2020
Francesco Acerbi,33,10000000.0,2020
Gerard Deulofeu,27,10000000.0,2020
Giorgio Scalvini,17,10000000.0,2020
Ivan Perisic,32,10000000.0,2020
José Luis Palomino,31,10000000.0,2020
Lucas Martínez Quarta,25,10000000.0,2020
Marko Rog,25,10000000.0,2020
Maxime Lopez,23,10000000.0,2020
Nicolás Domínguez,23,10000000.0,2020
Nikola Maksimović,29,10000000.0,2020
Pau López,26,10000000.0,2020
Roberto Pereyra,30,10000000.0,2020
Roberto Soriano,30,10000000.0,2020
Simon Kjaer,32,10000000.0,2020
Jens Petter Hauge,21,9500000.0,2020
Cristiano Biraghi,28,9000000.0,2020
Dries Mertens,34,9000000.0,2020
Erick Pulgar,27,9000000.0,2020
Filip Djuricic,29,9000000.0,2020
Jerdy Schouten,24,9000000.0,2020
Luca Pellegrini,22,9000000.0,2020
Marco Silvestri,30,9000000.0,2020
Mert Müldür,22,9000000.0,2020
Papu Gómez,33,9000000.0,2020
Patrick Cutrone,23,9000000.0,2020
Pol Lirola,23,9000000.0,2020
Stanislav Lobotka,26,9000000.0,2020
Vedat Muriqi,27,9000000.0,2020
Christian Kouamé,23,8500000.0,2020
Eddie Salcedo,19,8500000.0,2020
Matteo Gabbia,21,8500000.0,2020
Valentin Mihăilă,21,8500000.0,2020
Adam Ounas,24,8000000.0,2020
Adolfo Gaich,22,8000000.0,2020
Andreas Pereira,25,8000000.0,2020
Carles Pérez,23,8000000.0,2020
Davide Zappacosta,29,8000000.0,2020
Ivan Ilić,20,8000000.0,2020
Joshua Zirkzee,20,8000000.0,2020
Keita Baldé,26,8000000.0,2020
Leonardo Bonucci,34,8000000.0,2020
Mário Rui,30,8000000.0,2020
Matías Vecino,29,8000000.0,2020
Samu Castillejo,26,8000000.0,2020
Simone Verdi,28,8000000.0,2020
Simy,29,8000000.0,2020
Alexis Sánchez,32,7500000.0,2020
Antonio Sanabria,25,7500000.0,2020
Germán Pezzella,30,7500000.0,2020
Giulio Maggiore,23,7500000.0,2020
Mattia De Sciglio,28,7500000.0,2020
Sebastian Walukiewicz,21,7500000.0,2020
Davide Faraoni,29,7000000.0,2020
Eldor Shomurodov,26,7000000.0,2020
Gabriele Zappa,21,7000000.0,2020
Kevin Bonifazi,25,7000000.0,2020
Matteo Darmian,31,7000000.0,2020
Matteo Lovato,21,7000000.0,2020
Mattia Perin,28,7000000.0,2020
Morten Thorsby,25,7000000.0,2020
Nahuel Molina,23,7000000.0,2020
Pierre Kalulu,21,7000000.0,2020
Riccardo Sottil,22,7000000.0,2020
Stephan El Shaarawy,28,7000000.0,2020
Wilfried Singo,20,7000000.0,2020
Andreas Skov Olsen,21,6500000.0,2020
Hernani,27,6500000.0,2020
Marlon,25,6500000.0,2020
Patric,28,6500000.0,2020
Adrien Tamèze,27,6000000.0,2020
Andreas Cornelius,28,6000000.0,2020
Andrei Radu,24,6000000.0,2020
Bartosz Bereszyński,28,6000000.0,2020
Bryan Reynolds,20,6000000.0,2020
Douglas Costa,30,6000000.0,2020
Emanuel Vignato,20,6000000.0,2020
Gianluca Caprari,27,6000000.0,2020
Giuseppe Pezzella,23,6000000.0,2020
Josip Ilicic,33,6000000.0,2020
Kaan Ayhan,26,6000000.0,2020
Karol Linetty,26,6000000.0,2020
Kevin Lasagna,28,6000000.0,2020
Omar Colley,28,6000000.0,2020
Rade Krunic,27,6000000.0,2020
Roberto Inglese,29,6000000.0,2020
Rogério,23,6000000.0,2020
Sam Lammers,24,6000000.0,2020
Tommaso Pobega,21,6000000.0,2020
Wylan Cyprien,26,6000000.0,2020
Yann Karamoh,22,6000000.0,2020
Ernesto Torregrossa,29,5500000.0,2020
Mohamed Salim Fares,25,5500000.0,2020
Aaron Hickey,19,5000000.0,2020
Andrea Carboni,20,5000000.0,2020
Bram Nuytinck,31,5000000.0,2020
Daniele Baselli,29,5000000.0,2020
Daniele Rugani,26,5000000.0,2020
Danilo D'Ambrosio,32,5000000.0,2020
Darko Lazović,30,5000000.0,2020
David Ospina,32,5000000.0,2020
Francesco Caputo,33,5000000.0,2020
Giangiacomo Magnani,25,5000000.0,2020
Grégoire Defrel,30,5000000.0,2020
Ignacio Pussetto,25,5000000.0,2020
Igor,23,5000000.0,2020
Jeremy Toljan,26,5000000.0,2020
Kevin Strootman,31,5000000.0,2020
Koray Günter,26,5000000.0,2020
Lucien Agoumé,19,5000000.0,2020
Lyanco,24,5000000.0,2020
Manolo Gabbiadini,29,5000000.0,2020
Marco Benassi,26,5000000.0,2020
Mattia Caldara,27,5000000.0,2020
Mërgim Vojvoda,26,5000000.0,2020
Nicolas N'Koulou,31,5000000.0,2020
Nicolò Rovella,19,5000000.0,2020
Pedro Obiang,29,5000000.0,2020
Pedro,33,5000000.0,2020
Radja Nainggolan,33,5000000.0,2020
Rodrigo Becão,25,5000000.0,2020
Ronaldo Vieira,22,5000000.0,2020
Samir Caetano,26,5000000.0,2020
Saša Lukić,24,5000000.0,2020
Soualiho Meïté,27,5000000.0,2020
Viktor Kovalenko,25,5000000.0,2020
Walace,26,5000000.0,2020
Alberto Grassi,26,4500000.0,2020
Andrea Conti,27,4500000.0,2020
Georgios Kyriakopoulos,25,4500000.0,2020
Lautaro Valenti,22,4500000.0,2020
Maxime Busi,21,4500000.0,2020
Simon Sohm,20,4500000.0,2020
Stefano Sturaro,28,4500000.0,2020
Adama Soumaoro,29,4000000.0,2020
Arkadiusz Reca,26,4000000.0,2020
Christian Oliva,25,4000000.0,2020
Dalbert,27,4000000.0,2020
Denis Vavro,25,4000000.0,2020
Ebrima Colley,21,4000000.0,2020
Edin Džeko,35,4000000.0,2020
Federico Bonazzoli,24,4000000.0,2020
Felipe Caicedo,32,4000000.0,2020
Giacomo Bonaventura,31,4000000.0,2020
Jens Stryger Larsen,30,4000000.0,2020
Leonardo Pavoletti,32,4000000.0,2020
Marko Pjaca,26,4000000.0,2020
M'Bala Nzola,24,4000000.0,2020
Paweł Dawidowicz,26,4000000.0,2020
Tommaso Augello,26,4000000.0,2020
Wesley Hoedt,27,4000000.0,2020
William Troost-Ekong,27,4000000.0,2020
Yordan Osorio,27,4000000.0,2020
Zlatan Ibrahimović,39,4000000.0,2020
Amer Gojak,24,3800000.0,2020
Lukasz Skorupski,30,3800000.0,2020
Nicola Sansone,29,3800000.0,2020
Kevin Rüegg,22,3600000.0,2020
Aleksandr Kokorin,30,3500000.0,2020
Andrea Favilli,24,3500000.0,2020
Arturo Vidal,34,3500000.0,2020
Bosko Sutalo,21,3500000.0,2020
Fabio Depaoli,24,3500000.0,2020
Federico Ceccherini,29,3500000.0,2020
Gastón Pereiro,26,3500000.0,2020
Gastón Ramírez,30,3500000.0,2020
Gianluca Lapadula,31,3500000.0,2020
Jean-Daniel Akpa Akpro,28,3500000.0,2020
Jérôme Onguéné,23,3500000.0,2020
Junior Messias,30,3500000.0,2020
Kevin Agudelo,22,3500000.0,2020
Kévin Malcuit,29,3500000.0,2020
Lennart Czyborra,22,3500000.0,2020
Lorenzo Montipò,25,3500000.0,2020
Lucas Leiva,34,3500000.0,2020
Luigi Sepe,30,3500000.0,2020
Matteo Ricci,27,3500000.0,2020
Mitchell Dijks,28,3500000.0,2020
Nicola Murru,26,3500000.0,2020
Stefano Denswil,28,3500000.0,2020
Valerio Verre,27,3500000.0,2020
Vlad Chiricheș,31,3500000.0,2020
Paolo Ghiglione,24,3400000.0,2020
Diego Laxalt,28,3200000.0,2020
Gonzalo Escalante,28,3200000.0,2020
Maya Yoshida,32,3200000.0,2020
Adrien Silva,32,3000000.0,2020
Albin Ekdal,31,3000000.0,2020
Andrea Consigli,34,3000000.0,2020
Faouzi Ghoulam,30,3000000.0,2020
Filippo Romagna,24,3000000.0,2020
Franck Ribéry,38,3000000.0,2020
Jayden Braaf,18,3000000.0,2020
Jean-Victor Makengo,23,3000000.0,2020
Jeff Chabot,23,3000000.0,2020
Juan Brunetta,24,3000000.0,2020
Juraj Kucka,34,3000000.0,2020
Kiril Despodov,24,3000000.0,2020
Lorenzo Venuti,26,3000000.0,2020
Lukas Lerager,27,3000000.0,2020
Martin Erlić,23,3000000.0,2020
Mattia Bani,27,3000000.0,2020
Miha Zajc,26,3000000.0,2020
Radu Drăgușin,19,3000000.0,2020
Roberto Piccoli,20,3000000.0,2020
Robin Olsen,31,3000000.0,2020
Simone Bastoni,24,3000000.0,2020
Simone Zaza,30,3000000.0,2020
Tolgay Arslan,30,3000000.0,2020
Mert Çetin,24,2800000.0,2020
Alessandro Buongiorno,22,2500000.0,2020
Antonio Candreva,34,2500000.0,2020
Ardian Ismajli,24,2500000.0,2020
Bruno Peres,31,2500000.0,2020
Charalampos Lykogiannis,27,2500000.0,2020
Daniel Bessa,28,2500000.0,2020
Danilo Cataldi,26,2500000.0,2020
Darian Males,20,2500000.0,2020
Davide Biraschi,26,2500000.0,2020
Diego Farias,31,2500000.0,2020
Emmanuel Gyasi,27,2500000.0,2020
Gianluca Frabotta,22,2500000.0,2020
Ivan Provedel,27,2500000.0,2020
Lisandro Magallán,27,2500000.0,2020
Lorenzo Pirola,19,2500000.0,2020
Marco Carnesecchi,20,2500000.0,2020
Mariusz Stepinski,26,2500000.0,2020
Marley Aké,20,2500000.0,2020
Mattia Destro,30,2500000.0,2020
Riccardo Calafiori,19,2500000.0,2020
Salvatore Sirigu,34,2500000.0,2020
Samir Handanovič,36,2500000.0,2020
Mehdi Bourabia,29,2300000.0,2020
Cristiano Piccini,28,2200000.0,2020
Francesco Cassata,23,2200000.0,2020
Jordan Lukaku,26,2200000.0,2020
Léo Duarte,24,2200000.0,2020
Sebastiano Luperto,24,2200000.0,2020
Antonino La Gumina,25,2000000.0,2020
Antonio Barreca,26,2000000.0,2020
Bastos,30,2000000.0,2020
Bruno Amione,19,2000000.0,2020
Cristian Ansaldi,34,2000000.0,2020
Davide Santon,30,2000000.0,2020
Diego Godín,35,2000000.0,2020
Ebrima Darboe,20,2000000.0,2020
Edoardo Goldaniga,27,2000000.0,2020
Félix Correia,20,2000000.0,2020
Gaetano Letizia,31,2000000.0,2020
Gastón Brugman,28,2000000.0,2020
Guglielmo Vicario,24,2000000.0,2020
Hidde ter Avest,24,2000000.0,2020
Jasmin Kurtic,32,2000000.0,2020
Jeroen Zoet,30,2000000.0,2020
Johan Mojica,28,2000000.0,2020
Juan Jesus,30,2000000.0,2020
Kamil Glik,33,2000000.0,2020
Léo Sena,25,2000000.0,2020
Lorenzo Tonelli,31,2000000.0,2020
Luca Ceppitelli,31,2000000.0,2020
Mamadou Coulibaly,22,2000000.0,2020
Marco Sportiello,29,2000000.0,2020
Mateo Musacchio,30,2000000.0,2020
Matteo Ruggeri,18,2000000.0,2020
Milan Badelj,32,2000000.0,2020
Nahuel Estévez,25,2000000.0,2020
Paolo Faragò,28,2000000.0,2020
Pedro Pereira,23,2000000.0,2020
Ricardo Rodríguez,28,2000000.0,2020
Riccardo Gagliolo,31,2000000.0,2020
Roberto Insigne,27,2000000.0,2020
Sofian Kiyine,23,2000000.0,2020
Ștefan Radu,34,2000000.0,2020
Stefano Okaka,31,2000000.0,2020
Thomas Ouwejan,24,2000000.0,2020
Tomás Rincón,33,2000000.0,2020
Valentin Antov,20,2000000.0,2020
Alex Ferrari,26,1800000.0,2020
Artur Ioniță,30,1800000.0,2020
Koffi Djidji,28,1800000.0,2020
Luca Caldirola,30,1800000.0,2020
Niccolò Zanellato,23,1800000.0,2020
Eduardo Henrique,26,1700000.0,2020
Luis Rojas,19,1700000.0,2020
Riccardo Saponara,29,1700000.0,2020
Ahmad Benali,29,1500000.0,2020
Alberto Cerri,25,1500000.0,2020
Aleksandar Kolarov,35,1500000.0,2020
Arturo Calabresi,25,1500000.0,2020
Chaka Traorè,16,1500000.0,2020
Cristo,23,1500000.0,2020
Daniele Verde,25,1500000.0,2020
Domenico Criscito,34,1500000.0,2020
Federico Barba,27,1500000.0,2020
Federico Santander,30,1500000.0,2020
Gervinho,34,1500000.0,2020
Giorgio Chiellini,36,1500000.0,2020
Hans Nicolussi Caviglia,21,1500000.0,2020
Iago Falque,31,1500000.0,2020
Javier Pastore,32,1500000.0,2020
José Callejón,34,1500000.0,2020
Lorenzo De Silvestri,33,1500000.0,2020
Matteo Tramoni,21,1500000.0,2020
Mehdi Léris,23,1500000.0,2020
Milos Vulic,24,1500000.0,2020
Nicolas Viola,31,1500000.0,2020
Nikola Kalinić,33,1500000.0,2020
Peter Ankersen,30,1500000.0,2020
Riccardo Improta,27,1500000.0,2020
Riccardo Marchizza,23,1500000.0,2020
Valentin Eysseric,29,1500000.0,2020
Ibrahima Mbaye,26,1400000.0,2020
Jacopo Segre,24,1400000.0,2020
Ilija Nestorovski,31,1300000.0,2020
Ivan Radovanovic,32,1300000.0,2020
Jacopo Petriccione,26,1300000.0,2020
Lukas Haraslin,25,1300000.0,2020
Salva Ferrer,23,1300000.0,2020
Salvatore Molina,29,1300000.0,2020
Bryan Dabo,29,1200000.0,2020
Marvin Zeegelaar,30,1200000.0,2020
Nicolò Fagioli,20,1200000.0,2020
Samuel Di Carmine,32,1200000.0,2020
Vincenzo Millico,20,1200000.0,2020
Cosimo da Graça,19,1100000.0,2020
Alan Empereur,27,1000000.0,2020
Alberto Paleari,28,1000000.0,2020
Alessandro Deiola,25,1000000.0,2020
Alessandro Tripaldelli,22,1000000.0,2020
Andrea Poli,31,1000000.0,2020
Andrea Ranocchia,33,1000000.0,2020
Andri Fannar Baldursson,19,1000000.0,2020
Antonio Mirante,37,1000000.0,2020
Ashley Young,35,1000000.0,2020
Brian Oddei,18,1000000.0,2020
Cesare Casadei,18,1000000.0,2020
Daam Foulon,22,1000000.0,2020
Daan Dierckx,18,1000000.0,2020
Daouda Peeters,22,1000000.0,2020
Destiny Udogie,18,1000000.0,2020
Fabio Quagliarella,38,1000000.0,2020
Fernando Llorente,36,1000000.0,2020
Franco Carboni,18,1000000.0,2020
Gabriele Moncini,25,1000000.0,2020
Gary Medel,33,1000000.0,2020
Gianluigi Buffon,43,1000000.0,2020
Ivor Pandur,21,1000000.0,2020
Kristoffer Askildsen,20,1000000.0,2020
Kwadwo Asamoah,32,1000000.0,2020
Lorenzo Colombo,19,1000000.0,2020
Luca Vignali,25,1000000.0,2020
Manolo Portanova,21,1000000.0,2020
Marco Parolo,36,1000000.0,2020
Martín Cáceres,34,1000000.0,2020
Martín Satriano,20,1000000.0,2020
Maximiliano Olivera,29,1000000.0,2020
Musa Juwara,19,1000000.0,2020
Pasquale Schiattarella,34,1000000.0,2020
Raoul Bellanova,21,1000000.0,2020
Ryder Matos,28,1000000.0,2020
Senad Lulic,35,1000000.0,2020
Wesley Gasolina,21,1000000.0,2020
Zito Luvumbo,19,1000000.0,2020
Tommaso Milanese,18,950000.0,2020
Borja Valero,36,900000.0,2020
Denis Drăguș,21,900000.0,2020
Elio Capradossi,25,900000.0,2020
Federico Ricci,27,900000.0,2020
Fernando Forestieri,31,900000.0,2020
Filippo Melegoni,22,900000.0,2020
Giovanni Crociata,23,900000.0,2020
Giuseppe Cuomo,23,900000.0,2020
Kastriot Dermaku,29,900000.0,2020
Miguel Veloso,35,900000.0,2020
Nicola Zalewski,19,900000.0,2020
Perparim Hetemaj,34,900000.0,2020
Vladimir Golemic,30,900000.0,2020
Alessandro Tuia,31,800000.0,2020
Andrea Masiello,35,800000.0,2020
Antonio Raimondo,17,800000.0,2020
Botond Balogh,19,800000.0,2020
Christian Dalle Mura,19,800000.0,2020
Daniel Fuzato,23,800000.0,2020
Daniel Maldini,19,800000.0,2020
Federico Fazio,34,800000.0,2020
Jacopo Dezi,29,800000.0,2020
Kaique Rocha,20,800000.0,2020
Leonardo Capezzi,26,800000.0,2020
Mario Mandžukić,35,800000.0,2020
Martin Palumbo,19,800000.0,2020
Matteo Scozzarella,33,800000.0,2020
Nicolás Schiappacasse,22,800000.0,2020
Pepe Reina,38,800000.0,2020
Pietro Terracciano,31,800000.0,2020
Raúl Moro,18,800000.0,2020
Simone Iacoponi,34,800000.0,2020
Simone Scuffet,25,800000.0,2020
Vanja Milinković-Savić,24,800000.0,2020
Alessandro Cortinovis,20,750000.0,2020
Andrés Tello,24,750000.0,2020
Fabrizio Caligara,21,750000.0,2020
Federico Mattiello,25,750000.0,2020
Lasse Schöne,35,750000.0,2020
Andrey Galabinov,32,700000.0,2020
Emmanuel Rivière,31,700000.0,2020
Jacopo Da Riva,20,700000.0,2020
Karlo Letica,24,700000.0,2020
Petar Brlek,27,700000.0,2020
Sebastien De Maio,34,700000.0,2020
Vittorio Parigini,25,700000.0,2020
Wisdom Amey,15,700000.0,2020
Antonio Palumbo,24,650000.0,2020
Emmanuel Gyabuaa,19,650000.0,2020
Nehuén Paz,28,650000.0,2020
Antonio Cioffi,18,600000.0,2020
Bobby Adekanye,22,600000.0,2020
Ciprian Tătărușanu,35,600000.0,2020
Cristian Dell'Orco,27,600000.0,2020
Danilo,37,600000.0,2020
Edoardo Vergani,20,600000.0,2020
Filippo Ranocchia,20,600000.0,2020
Franco Israel,21,600000.0,2020
Gaetano Oristanio,18,600000.0,2020
Graziano Pellè,35,600000.0,2020
Luca Cigarini,35,600000.0,2020
Mattia Sprocati,28,600000.0,2020
Ragnar Klavan,35,600000.0,2020
Simone Colombi,29,600000.0,2020
Vincent Laurini,32,600000.0,2020
Paolo Bartolomei,31,550000.0,2020
Raúl Asencio,23,550000.0,2020
Alejandro Marqués,20,500000.0,2020
Alex Cordaz,38,500000.0,2020
Andrea Rispoli,32,500000.0,2020
Fabio Pisacane,35,500000.0,2020
Federico Brancolini,19,500000.0,2020
Filip Stankovic,19,500000.0,2020
Giuseppe Di Serio,19,500000.0,2020
Goran Pandev,37,500000.0,2020
Hamza Rafia,22,500000.0,2020
Jacopo Sala,29,500000.0,2020
Joseph Minala,24,500000.0,2020
Kingsley Michael,21,500000.0,2020
Louis Munteanu,19,500000.0,2020
Luca Antei,29,500000.0,2020
Luca Marrone,31,500000.0,2020
Marco Sau,33,500000.0,2020
Marko Pajac,28,500000.0,2020
Nicolò Casale,23,500000.0,2020
Nikita Contini,25,500000.0,2020
Simone Edera,24,500000.0,2020
Vasilios Zagaritis,20,500000.0,2020
Augustus Kargbo,21,450000.0,2020
Davide Ghislandi,20,450000.0,2020
Joel Asoro,22,450000.0,2020
Nik Prelec,20,450000.0,2020
Andrea Adorante,21,400000.0,2020
Andrea Danzi,22,400000.0,2020
Bruno Alves,39,400000.0,2020
Carlo Pinsoglio,31,400000.0,2020
Christian Pastina,20,400000.0,2020
Cristian Zapata,34,400000.0,2020
Daniele Padelli,35,400000.0,2020
Djavan Anderson,26,400000.0,2020
Erick Ferigra,22,400000.0,2020
Federico Peluso,37,400000.0,2020
Francesco Magnanelli,36,400000.0,2020
Franco Vezzoni,19,400000.0,2020
Gennaro Acampora,27,400000.0,2020
Gianluca Contini,20,400000.0,2020
Koni De Winter,19,400000.0,2020
Martin Turk,17,400000.0,2020
Mato Jajalo,33,400000.0,2020
Mattia Mustacchio,32,400000.0,2020
Nicolò Armini,20,400000.0,2020
Nikolaos Michelis,20,400000.0,2020
Rodrigo Palacio,39,400000.0,2020
Steeve-Mike Eyango,20,400000.0,2020
Stefano Turati,19,400000.0,2020
Tòfol Montiel,21,400000.0,2020
Valon Behrami,36,400000.0,2020
Vasco Regini,30,400000.0,2020
Yayah Kallon,20,400000.0,2020
Alessandro Pio Riccio,19,350000.0,2020
Amir Feratovic,19,350000.0,2020
Edoardo Sottini,18,350000.0,2020
Giacomo Vrioni,22,350000.0,2020
Lubomir Tupta,23,350000.0,2020
