"Season","Player_URL","comp_name","region","country","season_start_year","squad","player_num","player_name","player_position","player_dob","player_age","player_nationality","current_club","player_height_mtrs","player_foot","date_joined","joined_from","contract_expiry","player_market_value_euro"
"2022","https://www.transfermarkt.com/josha-vagnoman/profil/spieler/448258","Bundesliga","Europe","Germany",2022,"VfB Stuttgart","4","Josha Vagnoman","Right-Back",2000-12-11,22,"Germany","VfB Stuttgart","1.9","right","2022-07-09","Hamburger SV",NA,8e+06
"2022","https://www.transfermarkt.com/koen-casteels/profil/spieler/108880","Bundesliga","Europe","Germany",2022,"VfL Wolfsburg","1","Koen Casteels","Goalkeeper",1992-06-25,31,"Belgium","Al-Qadsiah FC","1.97","left","2015-01-21","TSG 1899 Hoffenheim",NA,8e+06
"2022","https://www.transfermarkt.com/michael-gregoritsch/profil/spieler/120205","Bundesliga","Europe","Germany",2022,"SC Freiburg","38","Michael Gregoritsch","Centre-Forward",1994-04-18,29,"Austria","SC Freiburg","1.93","left","2022-07-08","FC Augsburg",NA,8e+06
"2022","https://www.transfermarkt.com/silas/profil/spieler/612826","Bundesliga","Europe","Germany",2022,"VfB Stuttgart","14","Silas","Right Winger",1998-10-06,24,"DR Congo","Red Star Belgrade","1.89","right","2019-08-13","Paris FC",NA,8e+06
"2022","https://www.transfermarkt.com/andreas-hanche-olsen/profil/spieler/370683","Bundesliga","Europe","Germany",2022,"1.FSV Mainz 05","25","Andreas Hanche-Olsen","Centre-Back",1997-01-17,26,"Norway","1.FSV Mainz 05","1.85","right","2023-01-13","KAA Gent",NA,7500000
"2022","https://www.transfermarkt.com/arne-engels/profil/spieler/565435","Bundesliga","Europe","Germany",2022,"FC Augsburg","27","Arne Engels","Central Midfield",2003-09-08,19,"Belgium","Celtic FC","1.85","right","2023-01-03","Club NXT",NA,7500000
"2022","https://www.transfermarkt.com/christian-gunter/profil/spieler/93707","Bundesliga","Europe","Germany",2022,"SC Freiburg","30","Christian Günter","Left-Back",1993-02-28,30,"Germany","SC Freiburg","1.84","left","2012-07-01","SC Freiburg U19",NA,7500000
"2022","https://www.transfermarkt.com/marvin-ducksch/profil/spieler/125103","Bundesliga","Europe","Germany",2022,"SV Werder Bremen","7","Marvin Ducksch","Centre-Forward",1994-03-07,29,"Germany","SV Werder Bremen","1.88","right","2021-08-25","Hannover 96",NA,7500000
"2022","https://www.transfermarkt.com/moritz-jenz/profil/spieler/460245","Bundesliga","Europe","Germany",2022,"FC Schalke 04","25","Moritz Jenz","Centre-Back",1999-04-30,24,"Germany","1.FSV Mainz 05","1.9","right","2023-01-26","FC Lorient",NA,7500000
"2022","https://www.transfermarkt.com/paulinho/profil/spieler/428791","Bundesliga","Europe","Germany",2022,"Bayer 04 Leverkusen","-","Paulinho","Left Winger",2000-07-15,22,"Brazil","Sociedade Esportiva Palmeiras","1.77","right","2018-07-16","Clube de Regatas Vasco da Gama",NA,7500000
"2022","https://www.transfermarkt.com/tanguy-nianzou/profil/spieler/538996","Bundesliga","Europe","Germany",2022,"Bayern Munich","23","Tanguy Nianzou","Centre-Back",2002-06-07,21,"France","Sevilla FC","1.91","right","2020-07-01","Paris Saint-Germain",NA,7500000
"2022","https://www.transfermarkt.com/aaron-martin/profil/spieler/251878","Bundesliga","Europe","Germany",2022,"1.FSV Mainz 05","3","Aarón Martín","Left-Back",1997-04-22,26,"Spain","Genoa CFC","1.78","left","2019-07-01","RCD Espanyol Barcelona",NA,7e+06
"2022","https://www.transfermarkt.com/aissa-laidouni/profil/spieler/233782","Bundesliga","Europe","Germany",2022,"1.FC Union Berlin","20","Aïssa Laïdouni","Central Midfield",1996-12-13,26,"Tunisia","Al-Wakrah SC","1.84","right","2023-01-27","Ferencvárosi TC",NA,7e+06
"2022","https://www.transfermarkt.com/alex-kral/profil/spieler/337333","Bundesliga","Europe","Germany",2022,"FC Schalke 04","30","Alex Král","Central Midfield",1998-05-19,25,"Czech Republic","RCD Espanyol Barcelona","1.86","right","2022-07-14","Spartak Moscow",NA,7e+06
"2022","https://www.transfermarkt.com/diadie-samassekou/profil/spieler/315604","Bundesliga","Europe","Germany",2022,"TSG 1899 Hoffenheim","-","Diadié Samassékou","Defensive Midfield",1996-01-11,27,"Mali","TSG 1899 Hoffenheim","1.77","right","2019-08-15","Red Bull Salzburg",NA,7e+06
"2022","https://www.transfermarkt.com/emil-forsberg/profil/spieler/111078","Bundesliga","Europe","Germany",2022,"RB Leipzig","10","Emil Forsberg","Left Winger",1991-10-23,31,"Sweden","New York Red Bulls","1.77","right","2015-01-07","Malmö FF",NA,7e+06
"2022","https://www.transfermarkt.com/enzo-millot/profil/spieler/569366","Bundesliga","Europe","Germany",2022,"VfB Stuttgart","8","Enzo Millot","Attacking Midfield",2002-07-17,20,"France","VfB Stuttgart","1.75","left","2021-08-14","AS Monaco",NA,7e+06
"2022","https://www.transfermarkt.com/grischa-promel/profil/spieler/234029","Bundesliga","Europe","Germany",2022,"TSG 1899 Hoffenheim","6","Grischa Prömel","Central Midfield",1995-01-09,28,"Germany","TSG 1899 Hoffenheim","1.84","right","2022-07-01","1.FC Union Berlin",NA,7e+06
"2022","https://www.transfermarkt.com/ihlas-bebou/profil/spieler/237164","Bundesliga","Europe","Germany",2022,"TSG 1899 Hoffenheim","9","Ihlas Bebou","Centre-Forward",1994-04-23,29,"Togo","TSG 1899 Hoffenheim","1.85","right","2019-07-01","Hannover 96",NA,7e+06
"2022","https://www.transfermarkt.com/janik-haberer/profil/spieler/177779","Bundesliga","Europe","Germany",2022,"1.FC Union Berlin","19","Janik Haberer","Central Midfield",1994-04-02,29,"Germany","1.FC Union Berlin","1.87","right","2022-07-01","SC Freiburg",NA,7e+06
"2022","https://www.transfermarkt.com/jordan/profil/spieler/355369","Bundesliga","Europe","Germany",2022,"1.FC Union Berlin","45","Jordan","Centre-Forward",1996-04-26,27,"United States","Stade Reims","1.91","right","2022-07-01","BSC Young Boys",NA,7e+06
"2022","https://www.transfermarkt.com/kasper-dolberg/profil/spieler/283196","Bundesliga","Europe","Germany",2022,"TSG 1899 Hoffenheim","19","Kasper Dolberg","Centre-Forward",1997-10-06,25,"Denmark","RSC Anderlecht","1.87","right","2023-01-02","OGC Nice",NA,7e+06
"2022","https://www.transfermarkt.com/kristijan-jakic/profil/spieler/374954","Bundesliga","Europe","Germany",2022,"Eintracht Frankfurt","6","Kristijan Jakic","Defensive Midfield",1997-05-14,26,"Croatia","FC Augsburg","1.84","right","2022-07-01","GNK Dinamo Zagreb",NA,7e+06
"2022","https://www.transfermarkt.com/krzysztof-piatek/profil/spieler/327757","Bundesliga","Europe","Germany",2022,"Hertha BSC","-","Krzysztof Piatek","Centre-Forward",1995-07-01,27,"Poland","Basaksehir FK","1.83","right","2020-01-30","AC Milan",NA,7e+06
"2022","https://www.transfermarkt.com/luca-pellegrini/profil/spieler/346567","Bundesliga","Europe","Germany",2022,"Eintracht Frankfurt","-","Luca Pellegrini","Left-Back",1999-03-07,24,"Italy","SS Lazio","1.78","left","2022-08-12","Juventus FC",NA,7e+06
"2022","https://www.transfermarkt.com/manuel-neuer/profil/spieler/17259","Bundesliga","Europe","Germany",2022,"Bayern Munich","1","Manuel Neuer","Goalkeeper",1986-03-27,37,"Germany","Bayern Munich","1.93","right","2011-07-01","FC Schalke 04",NA,7e+06
"2022","https://www.transfermarkt.com/marco-friedl/profil/spieler/156990","Bundesliga","Europe","Germany",2022,"SV Werder Bremen","32","Marco Friedl","Centre-Back",1998-03-16,25,"Austria","SV Werder Bremen","1.87","left","2019-07-01","Bayern Munich",NA,7e+06
"2022","https://www.transfermarkt.com/marco-reus/profil/spieler/35207","Bundesliga","Europe","Germany",2022,"Borussia Dortmund","11","Marco Reus","Attacking Midfield",1989-05-31,34,"Germany","Los Angeles Galaxy","1.8","right","2012-07-01","Borussia Mönchengladbach",NA,7e+06
"2022","https://www.transfermarkt.com/marvin-schwabe/profil/spieler/160929","Bundesliga","Europe","Germany",2022,"1.FC Köln","20","Marvin Schwäbe","Goalkeeper",1995-04-25,28,"Germany","1.FC Köln","1.9","right","2021-07-01","Bröndby IF",NA,7e+06
"2022","https://www.transfermarkt.com/niklas-dorsch/profil/spieler/251302","Bundesliga","Europe","Germany",2022,"FC Augsburg","30","Niklas Dorsch","Defensive Midfield",1998-01-15,25,"Germany","1.FC Heidenheim 1846","1.78","right","2021-07-08","KAA Gent",NA,7e+06
"2022","https://www.transfermarkt.com/thorgan-hazard/profil/spieler/102226","Bundesliga","Europe","Germany",2022,"Borussia Dortmund","10","Thorgan Hazard","Left Winger",1993-03-29,30,"Belgium","RSC Anderlecht","1.75","right","2019-07-01","Borussia Mönchengladbach",NA,7e+06
"2022","https://www.transfermarkt.com/tiago-tomas/profil/spieler/616344","Bundesliga","Europe","Germany",2022,"VfB Stuttgart","10","Tiago Tomás","Centre-Forward",2002-06-16,21,"Portugal","VfL Wolfsburg","1.8","right","2022-01-30","Sporting CP",NA,7e+06
"2022","https://www.transfermarkt.com/tom-krauss/profil/spieler/405687","Bundesliga","Europe","Germany",2022,"FC Schalke 04","6","Tom Krauß","Central Midfield",2001-06-22,22,"Germany","VfL Bochum","1.82","right","2022-07-01","RB Leipzig",NA,7e+06
"2022","https://www.transfermarkt.com/yussuf-poulsen/profil/spieler/157635","Bundesliga","Europe","Germany",2022,"RB Leipzig","9","Yussuf Poulsen","Centre-Forward",1994-06-15,29,"Denmark","RB Leipzig","1.92","right","2013-07-04","Lyngby Boldklub",NA,7e+06
"2022","https://www.transfermarkt.com/arne-maier/profil/spieler/296397","Bundesliga","Europe","Germany",2022,"FC Augsburg","10","Arne Maier","Central Midfield",1999-01-08,24,"Germany","FC Augsburg","1.86","right","2022-07-01","Hertha BSC",NA,6500000
"2022","https://www.transfermarkt.com/dion-beljo/profil/spieler/618350","Bundesliga","Europe","Germany",2022,"FC Augsburg","7","Dion Beljo","Centre-Forward",2002-03-01,21,"Croatia","Rapid Vienna","1.95","left","2023-01-13","NK Osijek",NA,6500000
"2022","https://www.transfermarkt.com/jan-thielmann/profil/spieler/472249","Bundesliga","Europe","Germany",2022,"1.FC Köln","29","Jan Thielmann","Right-Back",2002-05-26,21,"Germany","1.FC Köln","1.78","right","2020-01-17","1.FC Köln U19",NA,6500000
"2022","https://www.transfermarkt.com/luca-netz/profil/spieler/524285","Bundesliga","Europe","Germany",2022,"Borussia Mönchengladbach","20","Luca Netz","Left-Back",2003-05-15,20,"Germany","Borussia Mönchengladbach","1.84","left","2021-08-06","Hertha BSC",NA,6500000
"2022","https://www.transfermarkt.com/robert-skov/profil/spieler/270393","Bundesliga","Europe","Germany",2022,"TSG 1899 Hoffenheim","29","Robert Skov","Left Midfield",1996-05-20,27,"Denmark","1.FC Union Berlin","1.85","left","2019-07-29","FC Copenhagen",NA,6500000
"2022","https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886","Bundesliga","Europe","Germany",2022,"FC Augsburg","16","Rubén Vargas","Left Winger",1998-08-05,24,"Switzerland","Sevilla FC","1.79","right","2019-07-01","FC Luzern",NA,6500000
"2022","https://www.transfermarkt.com/wataru-endo/profil/spieler/146310","Bundesliga","Europe","Germany",2022,"VfB Stuttgart","3","Wataru Endo","Defensive Midfield",1993-02-09,30,"Japan","Liverpool FC","1.78","right","2020-07-01","Sint-Truidense VV",NA,6500000
"2022","https://www.transfermarkt.com/amos-pieper/profil/spieler/334221","Bundesliga","Europe","Germany",2022,"SV Werder Bremen","5","Amos Pieper","Centre-Back",1998-01-17,25,"Germany","SV Werder Bremen","1.92","right","2022-07-01","Arminia Bielefeld",NA,6e+06
"2022","https://www.transfermarkt.com/kerem-demirbay/profil/spieler/125858","Bundesliga","Europe","Germany",2022,"Bayer 04 Leverkusen","10","Kerem Demirbay","Central Midfield",1993-07-03,29,"Germany","Galatasaray","1.83","left","2019-07-01","TSG 1899 Hoffenheim",NA,6e+06
"2022","https://www.transfermarkt.com/linton-maina/profil/spieler/335103","Bundesliga","Europe","Germany",2022,"1.FC Köln","37","Linton Maina","Left Winger",1999-06-23,24,"Germany","1.FC Köln","1.8","right","2022-07-01","Hannover 96",NA,6e+06
"2022","https://www.transfermarkt.com/mats-hummels/profil/spieler/39728","Bundesliga","Europe","Germany",2022,"Borussia Dortmund","15","Mats Hummels","Centre-Back",1988-12-16,34,"Germany","AS Roma","1.91","right","2019-07-01","Bayern Munich",NA,6e+06
"2022","https://www.transfermarkt.com/mitchell-weiser/profil/spieler/119211","Bundesliga","Europe","Germany",2022,"SV Werder Bremen","8","Mitchell Weiser","Right-Back",1994-04-21,29,"Germany","SV Werder Bremen","1.77","right","2022-07-15","Bayer 04 Leverkusen",NA,6e+06
"2022","https://www.transfermarkt.com/nadiem-amiri/profil/spieler/232454","Bundesliga","Europe","Germany",2022,"Bayer 04 Leverkusen","11","Nadiem Amiri","Central Midfield",1996-10-27,26,"Germany","1.FSV Mainz 05","1.8","right","2019-07-30","TSG 1899 Hoffenheim",NA,6e+06
"2022","https://www.transfermarkt.com/omar-marmoush/profil/spieler/445939","Bundesliga","Europe","Germany",2022,"VfL Wolfsburg","33","Omar Marmoush","Centre-Forward",1999-02-07,24,"Egypt","Manchester City","1.83","right","2020-07-01","VfL Wolfsburg II",NA,6e+06
"2022","https://www.transfermarkt.com/yannick-gerhardt/profil/spieler/119277","Bundesliga","Europe","Germany",2022,"VfL Wolfsburg","31","Yannick Gerhardt","Central Midfield",1994-03-13,29,"Germany","VfL Wolfsburg","1.84","left","2016-07-01","1.FC Köln",NA,6e+06
"2022","https://www.transfermarkt.com/chidera-ejuke/profil/spieler/500067","Bundesliga","Europe","Germany",2022,"Hertha BSC","40","Chidera Ejuke","Left Winger",1998-01-02,25,"Nigeria","Sevilla FC","1.76","right","2022-07-13","CSKA Moscow",NA,5500000
"2022","https://www.transfermarkt.com/edimilson-fernandes/profil/spieler/247555","Bundesliga","Europe","Germany",2022,"1.FSV Mainz 05","20","Edimilson Fernandes","Defensive Midfield",1996-04-15,27,"Switzerland","Stade Brestois 29","1.87","right","2019-07-01","West Ham United",NA,5500000
"2022","https://www.transfermarkt.com/frederik-ronnow/profil/spieler/107775","Bundesliga","Europe","Germany",2022,"1.FC Union Berlin","1","Frederik Rönnow","Goalkeeper",1992-08-04,30,"Denmark","1.FC Union Berlin","1.88","right","2021-07-20","Eintracht Frankfurt",NA,5500000
"2022","https://www.transfermarkt.com/iago/profil/spieler/520468","Bundesliga","Europe","Germany",2022,"FC Augsburg","22","Iago","Left-Back",1997-03-23,26,"Brazil","Esporte Clube Bahia","1.81","left","2019-07-01","Sport Club Internacional",NA,5500000
"2022","https://www.transfermarkt.com/jeff-chabot/profil/spieler/303219","Bundesliga","Europe","Germany",2022,"1.FC Köln","24","Jeff Chabot","Centre-Back",1998-02-12,25,"Germany","VfB Stuttgart","1.95","left","2023-07-01","UC Sampdoria",NA,5500000
"2022","https://www.transfermarkt.com/marcus-ingvartsen/profil/spieler/269878","Bundesliga","Europe","Germany",2022,"1.FSV Mainz 05","11","Marcus Ingvartsen","Centre-Forward",1996-01-04,27,"Denmark","San Diego FC","1.87","left","2022-07-01","1.FC Union Berlin",NA,5500000
"2022","https://www.transfermarkt.com/milos-veljkovic/profil/spieler/202228","Bundesliga","Europe","Germany",2022,"SV Werder Bremen","13","Milos Veljkovic","Centre-Back",1995-09-26,27,"Serbia","SV Werder Bremen","1.88","right","2016-02-01","Tottenham Hotspur U21",NA,5500000
"2022","https://www.transfermarkt.com/morten-thorsby/profil/spieler/226524","Bundesliga","Europe","Germany",2022,"1.FC Union Berlin","2","Morten Thorsby","Central Midfield",1996-05-05,27,"Norway","Genoa CFC","1.88","right","2022-07-19","UC Sampdoria",NA,5500000
"2022","https://www.transfermarkt.com/niklas-stark/profil/spieler/162434","Bundesliga","Europe","Germany",2022,"SV Werder Bremen","4","Niklas Stark","Centre-Back",1995-04-14,28,"Germany","SV Werder Bremen","1.9","right","2022-07-01","Hertha BSC",NA,5500000
"2022","https://www.transfermarkt.com/reece-oxford/profil/spieler/314295","Bundesliga","Europe","Germany",2022,"FC Augsburg","4","Reece Oxford","Centre-Back",1998-12-16,24,"England","FC Augsburg","1.9","right","2019-08-02","West Ham United",NA,5500000
"2022","https://www.transfermarkt.com/stanley-nsoki/profil/spieler/371141","Bundesliga","Europe","Germany",2022,"TSG 1899 Hoffenheim","34","Stanley Nsoki","Centre-Back",1999-04-09,24,"France","TSG 1899 Hoffenheim","1.84","left","2022-08-03","Club Brugge KV",NA,5500000
"2022","https://www.transfermarkt.com/andras-schafer/profil/spieler/454863","Bundesliga","Europe","Germany",2022,"1.FC Union Berlin","13","András Schäfer","Central Midfield",1999-04-13,24,"Hungary","1.FC Union Berlin","1.78","right","2022-01-21","DAC Dunajska Streda",NA,5e+06
"2022","https://www.transfermarkt.com/angelo-stiller/profil/spieler/443710","Bundesliga","Europe","Germany",2022,"TSG 1899 Hoffenheim","13","Angelo Stiller","Defensive Midfield",2001-04-04,22,"Germany","VfB Stuttgart","1.83","left","2021-07-01","FC Bayern Munich II",NA,5e+06
"2022","https://www.transfermarkt.com/denis-huseinbasic/profil/spieler/678479","Bundesliga","Europe","Germany",2022,"1.FC Köln","8","Denis Huseinbasic","Central Midfield",2001-07-03,21,"Bosnia-Herzegovina","1.FC Köln","1.84","right","2022-07-01","Kickers Offenbach",NA,5e+06
"2022","https://www.transfermarkt.com/eric-maxim-choupo-moting/profil/spieler/45660","Bundesliga","Europe","Germany",2022,"Bayern Munich","13","Eric-Maxim Choupo-Moting","Centre-Forward",1989-03-23,34,"Cameroon","New York Red Bulls","1.91","right","2020-10-05","Paris Saint-Germain",NA,5e+06
"2022","https://www.transfermarkt.com/florian-kainz/profil/spieler/106270","Bundesliga","Europe","Germany",2022,"1.FC Köln","11","Florian Kainz","Attacking Midfield",1992-10-24,30,"Austria","1.FC Köln","1.76","both","2019-01-18","SV Werder Bremen",NA,5e+06
"2022","https://www.transfermarkt.com/jens-stage/profil/spieler/289835","Bundesliga","Europe","Germany",2022,"SV Werder Bremen","6","Jens Stage","Central Midfield",1996-11-08,26,"Denmark","SV Werder Bremen","1.87","right","2022-07-01","FC Copenhagen",NA,5e+06
"2022","https://www.transfermarkt.com/jessic-ngankam/profil/spieler/448177","Bundesliga","Europe","Germany",2022,"Hertha BSC","24","Jessic Ngankam","Centre-Forward",2000-07-20,22,"Germany","Hannover 96","1.84","right","2022-07-02","SpVgg Greuther Fürth",NA,5e+06
"2022","https://www.transfermarkt.com/josip-brekalo/profil/spieler/293169","Bundesliga","Europe","Germany",2022,"VfL Wolfsburg","-","Josip Brekalo","Left Winger",1998-06-23,25,"Croatia","Kasimpasa","1.75","right","2016-07-01","GNK Dinamo Zagreb",NA,5e+06
"2022","https://www.transfermarkt.com/kevin-paredes/profil/spieler/711517","Bundesliga","Europe","Germany",2022,"VfL Wolfsburg","40","Kevin Paredes","Left Midfield",2003-05-07,20,"United States","VfL Wolfsburg","1.75","left","2022-01-28","D.C. United",NA,5e+06
"2022","https://www.transfermarkt.com/lucas-holer/profil/spieler/248999","Bundesliga","Europe","Germany",2022,"SC Freiburg","9","Lucas Höler","Centre-Forward",1994-07-10,28,"Germany","SC Freiburg","1.84","right","2018-01-01","SV Sandhausen",NA,5e+06
"2022","https://www.transfermarkt.com/marco-richter/profil/spieler/279009","Bundesliga","Europe","Germany",2022,"Hertha BSC","23","Marco Richter","Attacking Midfield",1997-11-24,25,"Germany","Hamburger SV","1.76","right","2021-08-09","FC Augsburg",NA,5e+06
"2022","https://www.transfermarkt.com/nathan-ngoumou/profil/spieler/629588","Bundesliga","Europe","Germany",2022,"Borussia Mönchengladbach","19","Nathan Ngoumou","Right Winger",2000-03-14,23,"Cameroon","Borussia Mönchengladbach","1.85","right","2022-08-30","FC Toulouse",NA,5e+06
